"","0","2","4","6","12","24"
"Q969M3-3",-1.33822235515362,0.903554284868253,-0.461298248365219,-0.320984880624109,-0.208971066580456,1.42592226585514
"O75843",0.279439883248292,0.378366952489318,1.28597816207181,-1.0243496163573,0.449413521125177,-1.36884890257729
"O95373",-0.985780511639619,-0.452409608977186,-0.520776467855618,-0.47757337512907,0.796420261308531,1.64011970229296
"P60228",-0.891872124944154,-0.983651555703278,0.058085157376385,-0.58040027582531,1.09418184468209,1.30365695441427
"O43432-3",-1.15822152010349,1.0073650943786,0.548848011548142,-0.771709544563056,1.1025926086815,-0.728874649941684
"Q969N2",0.554554144894413,-0.0107663464482932,0.551492297971333,-1.42095805947799,-0.913277916589032,1.23895587964957
"Q13445",1.07293492451632,-0.53798456474156,0.124056879904199,-1.7231001974897,0.465819806102138,0.598273151708603
"Q15154",-1.58923138387657,1.42611570005352,-0.127074578087121,0.26066096912437,0.436670761408746,-0.40714146862295
"P57740",-0.996611640261554,-0.290183476842348,-1.04302056625646,-0.046298704852313,1.2572074783512,1.11890690986146
"Q7Z392",-1.21222386942585,-1.09143969580988,0.584189643815731,0.593876848403033,1.27407240935979,-0.148475336342815
"P78344",-1.00475172110037,-0.0940374606392498,-0.561505700289168,-0.771097460870445,0.974950842554334,1.45644150034489
"Q86UA1",-0.564889905369337,-0.642150957634684,0.364782017086285,-0.912124201821097,1.81649315907151,-0.0621101113326778
"P46060",-1.60353655117502,-0.0180490949469311,-0.642864254888097,0.858796398868498,1.08335807057918,0.322295431562365
"O95573",-1.55566425125498,0.650469723570466,-0.886763141139822,1.04153457057488,0.420418477274607,0.330004620974859
"Q5VUG0",-1.0189893179174,0.161412859810763,-1.06200650742265,1.64272608768596,0.326676908080481,-0.0498200302371584
"Q9BPX3",-0.157084077370146,-0.206827340830511,0.390967382289196,-1.06037355305222,1.7659439616603,-0.732626372696621
"Q9Y673",-0.903235666747271,1.25960138134516,-1.34389083641715,-0.0814354868975804,0.207710522858818,0.861250085858019
"Q96Q15",-1.28918191264166,-0.396646463596936,-0.664862879005087,0.165647469973193,1.49500895768926,0.690034827581229
"Q9UHY1",-0.765870894062079,1.20464226933478,-0.942786092797645,-0.483732472887018,1.31594834800499,-0.328201157593032
"Q16342",-1.27299622887983,-0.0430912939180193,-0.258153568668123,1.54806142987176,0.689160684566485,-0.662981022972271
"P60842",-0.740473302966987,-0.996408747726121,-0.103454330532141,-0.605463398089961,1.01004795771153,1.43575182160368
"P49327",-1.74577521548219,0.383858045687551,0.379033969174796,-0.301483479277745,1.25274209039287,0.0316245895047258
"Q9HD20",-1.51526244539812,0.733798263169173,-0.289983749142448,-0.704589623787775,0.825456731768971,0.950580823390206
"Q5T447",0.129932836769064,1.67679095075807,-0.429852902155032,0.424300521512052,-0.596796387591453,-1.2043750192927
"Q5TA45",-0.658511129224913,-0.215189100884085,-0.888914842870652,0.818119668896477,-0.671109540658504,1.61560494474167
"Q8ND82",-1.19987851998123,0.225265382170248,0.955695831037987,1.31898045540052,-0.574529963464315,-0.725533185163209
"O43156",-1.00671756202653,-0.647398486946684,-0.350434069313462,-0.459391011655149,1.54665124834048,0.917289881601346
"Q8TCF1",-0.108573799838345,1.91844017015621,0.130445290809535,-0.762963494181873,-0.676978735292664,-0.500369431652868
"Q9Y6E2",-0.263393210069459,-0.501151570748751,1.74126684912987,-0.720825160920818,-0.867924924241637,0.612028016850798
"Q96I51",-0.665126145697302,-1.57867753013079,0.243264384790028,0.935137374181795,0.00157744433250529,1.06382447252377
"O95466-2",-0.867956514693764,-0.444996904566643,-0.245776192279981,-0.838800381902046,0.745685427865997,1.65184456557643
"O15321",-0.986062377631825,0.185622526111962,-0.811336940626777,-0.725632538044288,0.972906471420335,1.36450285877059
"Q9BXW7",0.45286410408142,1.03774838511342,0.520729650279796,0.0106434482081338,-1.84840155972586,-0.17358402795692
"A6NHR9",-1.29502072368748,-0.270458503379946,-0.340832442358686,-0.335548274776822,0.616922968187436,1.62493697601549
"Q15005",0.87729523826888,-0.68558107286287,0.28752365266689,-1.70904618443305,0.597459454890742,0.632348911469391
"Q96T37",-1.1434812800342,0.170350837374204,0.299033347003286,1.73064816851652,-0.63005236047904,-0.426498712380783
"O43747-2",-0.639210851709374,-0.685009926640727,0.118820765995507,-1.14249951740899,1.3263165342527,1.02158299551088
"Q8NCE2",0.728030209650813,-1.26685983914324,-0.555715024231717,-0.736682965608305,1.32599161421007,0.50523600512237
"Q7L5N7",-1.33910162117356,-0.447379326940801,-0.47868402332224,-0.045015620236426,0.923760874149914,1.38641971752312
"P43897",0.0341422986557307,-0.816756455360523,-0.728437577424129,1.16357191176774,-0.918700289594024,1.26618011195521
"Q6YN16",-1.06188858084689,-0.28667386552968,0.470252698114725,0.611859310712459,1.39004728308301,-1.12359684553362
"Q7Z7L1",-0.212201741964893,-0.934733278664884,-0.096940364498603,-1.05385607158574,0.747961038318764,1.54977041839536
"O00303",-0.127007754780138,-0.206237107940896,0.0306947381027129,-1.70662642723562,1.07323282482851,0.93594372702544
"Q92538",-1.45866561577138,-0.110786577269628,-0.353400798220037,0.161877117360003,1.64154201391387,0.119433859987172
"Q05086",-1.32481644190047,0.248909051497656,-0.133626585916113,1.00515379844352,1.13510582311196,-0.930725645236558
"Q99856",0.488209934832351,0.797441793831931,0.514565335505732,-0.475106133150082,-1.83670938066886,0.511598449648922
"O95340-2",-1.2173067643709,0.0401937118505784,-0.592123128477555,-0.582682347853294,1.00180443964327,1.3501140892079
"Q05655",-1.44249978411101,-0.269738218292653,-0.0857952259400475,-0.346550228441968,0.614384159529172,1.53019929725652
"Q8IWZ3-6",-1.42611396944628,-0.142801401893391,-0.0416825148926694,-0.62062325592557,0.928899356474959,1.30232178568295
"Q13098-7",-1.24215371293798,-0.734688650638143,1.24694046472663,-0.523394068313678,1.0159483021568,0.237347665006378
"Q9BV38",-0.107708816199886,0.949804929065976,-1.20391854992197,0.651626865235254,-1.18659282506688,0.896788396887503
"Q9HCC0",-0.581052126739053,0.0825564711090748,-1.06123563022036,0.372268516868389,-0.565087848549784,1.75255061753172
"O95758-4",-0.894055557625596,0.430422084462624,-0.1191547447514,1.54783489481077,0.272378386944114,-1.23742506384052
"Q96JP5",-0.0775810308813659,0.0916945785735725,0.798103143378578,1.14432679851146,-0.228241870275437,-1.7283016193068
"Q96JM3",-1.06788189674036,1.47201963040624,-0.325275831686324,0.99722369254006,-0.455741827325982,-0.620343767193639
"Q8IX01",-1.15523846450782,0.802239005008097,-0.227509074468947,1.52206496587223,-0.146640689248668,-0.794915742654884
"Q9H4L7-2",-0.783856381438928,-0.425199497604777,0.384854127324072,-1.27047696710238,0.6946988415212,1.39997987730081
"Q99996-6",-1.1474814541148,1.80752747115916,0.126856202514336,-0.58347620701714,0.0377550938575182,-0.241181106399086
"P56182",0.131420851400468,-0.477998721590256,-0.638545533984602,1.19032923842479,-1.3085396836991,1.1033338494487
"Q14839-2",-1.66006288013847,0.404508427025393,0.607079587837442,1.23887622943016,-0.257008122343198,-0.333393241811325
"Q9Y3A3",0.373002040099892,0.539047925981664,0.50346003459024,0.807048097669107,-1.88445946891247,-0.338098629428424
"Q9Y2K7",-0.763258517414197,0.107999514526368,-1.01507467426245,0.188918736282494,-0.318162338299935,1.79957727916772
"Q9NZ52",0.793925780845233,0.341054186608341,1.18025467677824,-1.34325564103081,-1.02620033347838,0.0542213302773779
"Q9UPN3",-1.78891014575244,-0.498259758421762,0.916661771663348,0.235902752453552,0.644614096334067,0.489991283723239
"Q9ULX6",-1.46251398832923,-0.786629701259672,0.930695781416802,1.11113710168211,-0.141250053525724,0.348560860015703
"P50213",1.2518246931436,0.0355467531350661,-1.12982274614085,-0.288395853229701,-0.950312430343643,1.08115958343554
"Q06546",-0.797874925786245,0.402181880325631,0.0298676296504489,1.57763800618182,0.0932241314862709,-1.30503672185792
"O75530-2",-0.170473380675014,-1.72799701500059,0.178361185915979,0.91109297667302,-0.226288358219828,1.03530459130644
"Q9HD45",-0.440233215348188,-0.949722370652064,-0.82157261392564,-0.24816327033865,0.962811559750755,1.49687991051378
"Q9BTC8",-0.61665485403409,1.35310118157656,-0.297011163821519,1.16222091877562,-0.617484395818572,-0.984171686678
"Q9NR50",-1.28931681594035,0.627256389051621,0.762486198456527,0.429955775225414,-1.27447569512377,0.744094148330548
"P52292",-1.24544283848298,-0.305480152911164,-0.360346334488012,0.606527693064386,1.65403276657268,-0.34929113375491
"P38432",-0.593695486154021,1.71830203916815,-0.197435974537203,0.569677005681967,-1.07336576533433,-0.423481818824567
"Q9UL46",-0.053630668032517,-0.853686139067376,-0.377057563656123,-1.05954181007336,0.813788478059078,1.53012770277029
"P78347",-1.22521569688818,-0.435122700410292,-0.82266018503028,0.389836272915596,0.665721334564189,1.42744097484897
"Q05209",-0.792859477927998,-0.640077226192256,0.340277706499373,-1.14206214881702,1.26667705305353,0.968044093384366
"Q9BTE1",-0.19886290085963,-1.09219037382342,0.0468073616937114,-1.05413573709787,1.06887411468782,1.22950753539939
"Q9BTC0",-1.15404047178149,0.486603413980341,0.300219394525091,1.36078455110484,0.208891356302947,-1.20245824413173
"Q9HCG8",-0.79429969653678,0.152940492421562,1.84707785236793,0.068302630621051,-0.879673209984914,-0.394348068888863
"Q9UBV2",1.1667812662703,-0.508127839164619,-0.668945250717171,1.39512109744054,-0.810102554601243,-0.574726719227804
"Q9UPT8",0.0434617652226101,1.43304694434956,-0.0988929379508047,0.614983943791525,-1.53075081571122,-0.461848899701669
"Q13616",-0.958587801343677,-0.450452547149969,-0.591011897338823,-0.533593363137126,1.39817148924355,1.13547411972605
"Q8NF50",-1.35247838519518,0.282002760604377,0.0252834114696962,-0.995588542364795,1.11271539609376,0.928065359392137
"Q69YN4",-0.501600280668137,-0.695244011604112,0.201939940173161,-1.23764641322751,0.799776504884841,1.43277426044175
"Q96LB3",-0.436913052876646,1.25820037683376,-0.0475167177403277,0.126473603552826,0.733635802478234,-1.63388001224785
"Q9UNX4",-0.88208940919135,-0.122620960241901,-1.03313469319971,0.015267859633749,0.27173714912285,1.75084005387635
"Q9BUP3-3",-0.403909290119263,-0.0753138770701894,-1.6826429504097,0.25316100409946,0.715365415290332,1.19333969820936
"P42338",-0.0113073680932814,-0.372857493937012,1.99619195960834,-0.494078639414966,-0.499606672469931,-0.618341785693154
"O14976",-1.51662602418227,-0.454950786667847,0.262970805078877,-0.405516121777459,1.16776817746319,0.946353950085502
"Q8TED0",-1.26671513893923,-0.178752953818189,-0.570037644931307,0.959630324298331,-0.355297940805092,1.41117335419549
"O95352",-0.459293072146965,0.0228096454975552,-0.692961119086311,-0.802152953260617,0.0172865798620805,1.91431091913426
"Q9C0E2",-1.2631457370361,-0.460504224013808,-0.184970541209815,-0.49526974582028,1.09343631788682,1.31045393019318
"Q08211",-1.28483979702101,0.0741976891468413,-0.739551452393475,0.0491619080837228,0.247889508740402,1.6531421434435
"Q7Z2Z2",-0.778427338904999,-1.14401313977859,-0.655461682524727,0.586372435999969,1.40118244973275,0.590347275475608
"Q9Y5L0",-1.752483758127,0.290057206155556,-0.345541208694098,0.382522463110569,1.24328752926221,0.18215776829276
"Q9P275-2",-0.829484602252834,1.0103659852255,-0.177554256932953,-1.03119003365649,-0.399300825633722,1.4271637332505
"O00541",-0.914808298532925,0.231873745097451,-0.287178726685684,0.185643677385417,-0.965102457467897,1.74957206020364
"O95071",0.324114961856906,0.717708927877328,0.163908402734934,-0.483372497648244,-1.7501411304528,1.02778133563188
"Q8WYP5-2",-1.36257185152434,0.681146383586303,-0.0564333268147601,1.15147827665007,-1.00204872191158,0.588429240014301
"Q16540",0.833401533324183,-0.133117549258488,-1.88320681892605,0.599298086188042,0.617224850850716,-0.0336001021783882
"Q9H0E9",-1.05187651011117,0.92998834522788,0.599786547252381,1.13370525348761,-0.599630964492329,-1.01197267136436
"Q9Y5J1",-0.257050699344799,-1.34804016070413,-0.103058491306383,1.63081571655129,-0.432258581986306,0.509592216790334
"Q12979",-0.917963006069814,-0.546858179850839,-0.749292474089077,0.692514662071004,1.6717447570512,-0.150145759112493
"Q9UBB9",-1.63983998587723,0.673717980080657,1.10185497511846,0.554124563566863,-0.566219048710751,-0.123638484177988
"Q9NZM1",-0.323708258618205,-0.524905365558431,-0.837677201897926,-0.765515353126916,0.821988680429372,1.6298174987721
"P15104",-0.187870477297618,0.51399713756776,-1.24235134176718,-0.809903214614412,0.151947643914293,1.57418025219716
"Q06187-2",-0.599850518839779,-0.230177677447012,0.196067688312409,-1.50245467700954,1.00019996178107,1.13621522320285
"Q96F24",0.908431699244002,1.09241156891955,-0.824261486581255,0.363746294535805,-1.4713648494572,-0.0689632266609028
"Q9P015",0.629852948118384,0.236892288906647,-0.388906296128394,1.24550912187718,-1.68619266508249,-0.0371553976913324
"P12236",-0.809848062201069,-0.673154807914166,-0.546801133042606,-0.499928962968554,0.998113944493833,1.53161902163256
"P23284",0.920786614048886,-0.299531732415098,-0.0823620372675531,-0.759785039259908,-1.20370367725852,1.42459587215219
"Q49A26",0.495972365654962,-1.34662221039624,1.2205671966674,0.830153653345919,-0.7442496773602,-0.455821327911838
"Q9H0B6",0.678297918258152,0.124730318801931,0.922772131173971,-1.28448766798216,-1.20186959317937,0.760556892927464
"Q9UMY1",0.162230323336152,-0.242856752810136,-0.936709643903521,1.39177378444672,-1.19472590166738,0.820288190598162
"Q29RF7",-1.76754160236998,-0.0979792915702869,-0.127073371346861,0.0775175963220249,1.02923491341937,0.885841755545733
"Q99714",-0.342157695040586,0.616517542982486,-1.09034758145045,-0.79242538833464,-0.030221986411413,1.6386351082546
"P68402",-0.158179193283497,1.72136033563488,-0.751106283201126,-0.525031632085812,0.608436552610844,-0.895479779675285
"Q9H8M2",-0.744889833604739,-1.42129368640808,0.553317780913572,0.108908452546578,1.45058368733563,0.0533735992170376
"Q9H3S7",-1.09387865194572,0.240882371499477,1.08864313682574,-0.824142579013438,1.21833841430361,-0.62984269166966
"Q9Y2L5",-1.02824174149956,0.102496399675742,-0.219423773759932,-1.10583817120621,1.3781611715957,0.872846115194248
"Q9BUK6",-0.139697402446083,-0.262474566040667,-0.627362730748666,-1.30904593856946,1.35627530888296,0.982305328921916
"Q9P2I0",0.0566437580723162,-1.24685202132883,-0.972019459570336,1.50038587125026,0.447442620977793,0.214399230598788
"Q7Z333-4",-1.25188800212867,-0.103363322978591,0.0516590165252655,-0.644504308628383,0.230241283642763,1.71785533356762
"Q8N3D4",-1.07649739426556,1.67337096554981,-0.450186208751994,0.529104086170196,-0.744108214417809,0.0683167657153588
"Q9H845",-0.00987786224661981,-1.14587045246944,0.0261200893172915,-1.08940425778941,1.24616699592265,0.972865487265532
"O15042",-0.609695303336982,-0.65924600377308,1.21456748268456,-1.3177995387186,0.543842736014999,0.828330627129107
"Q9Y3T9",-1.0500598916942,-0.751542039290901,-0.57348769418353,0.252996516510126,0.474521263578953,1.64757184507956
"Q9NXE4-2",-1.37853559969942,0.898068972542784,-1.12118824027817,0.205027664285475,0.795082747919375,0.601544455229943
"Q13724",0.74649453918394,0.561665418483368,-1.58073320892111,0.825205064110872,-0.906750686852871,0.3541188739958
"A5YKK6",-1.24362442139072,0.00536744501467321,-0.0613579124687027,-0.728463108360087,1.67069568745028,0.35738230975455
"Q9H2U1",-0.694984316529728,0.459813191816584,0.361565973174608,0.224870624256426,-1.60086572812487,1.24960025540699
"O95674",-1.29945808732098,0.80685858661899,1.01789682827017,-0.827020042348888,0.81973858780665,-0.518015873025951
"Q3ZCQ8-2",-0.945338131729625,0.17688141124372,-1.52336282624158,0.782475426313678,0.715385593192143,0.793958527221659
"P47897",-1.86924029205159,0.332837791552618,0.552230538188264,-0.319192195992344,0.915252226570226,0.388111931732831
"Q8TD19",-0.811891067918809,0.710206673229204,-1.47102323885893,0.346726021476065,1.24576075449018,-0.0197791424177225
"Q7Z417",-1.20326579766086,-0.46502726113003,-0.313014713458627,0.279732683792582,-0.0744134043587745,1.77598849281571
"Q9UKJ3",-0.946196774382345,-0.0746565458131773,0.331253435996986,1.52681695733268,-1.22724102122361,0.390023948089464
"O75694",-1.24264166951721,0.0637091465206104,-0.00105305760848472,-0.979193595099338,1.36413682805796,0.795042347646456
"Q9H270",-1.04946419899625,1.32471323818432,-0.613446639340986,1.1772523672743,-0.298050297412514,-0.541004469708873
"O00442-2",-1.04140010766886,0.472269440585189,1.4692278885793,-0.943320337685271,0.588634231486381,-0.545411115296735
"Q9HAV7",0.20090526716549,-1.25165282002389,-0.0508188714513941,-0.559373083968688,-0.0909860130864644,1.75192552136494
"P04150",-1.32145556452323,0.389131499586358,-0.858903832599218,0.263362739841008,0.0129098859211673,1.51495527177391
"O15525",-0.876227663597037,-0.0664531689454195,0.418131790845407,1.68729857510645,-0.0665907619557949,-1.09615877145361
"Q13123",-0.580569952698266,1.19675626531496,-1.16776825777464,0.692247433998948,-0.900372010911468,0.759706522070477
"O00566",-0.498453925690746,0.00693026415606776,-1.05175585340836,1.15026760397258,-0.862965737952663,1.25597764892312
"Q8IWR0",-1.45477083854065,-0.582137903686716,0.833613837650874,-0.28519352339506,0.169478612974864,1.31900981499669
"Q5C9Z4",-1.3969365936379,0.740342214274448,-0.498569745234098,1.1299372280413,-0.685531748220128,0.710758644776378
"Q9P032",1.47298325503814,-1.20803666055603,-1.06092517042816,0.317937041602854,0.116424431214773,0.361617103128418
"O43815",1.36018619936161,0.042104223511508,-0.149267423437718,0.84419557722397,-0.721492396392063,-1.37572618026732
"O43252",-0.0619728230638988,-1.24188030419902,-0.0739141388602002,0.197256323951469,-0.57437242650385,1.75488336867549
"Q92552-2",-0.0741355849036125,-1.25889313333575,-0.0805267505928504,-0.879556615641539,1.13230682767122,1.16080525680254
"P40938",-1.16186941836699,-1.28396161339528,0.316417921029778,0.227663902102924,0.807302582911275,1.0944466257183
"Q9Y613",-0.604553255655134,0.692336319771783,-0.0676726674286089,-0.0540850981022403,1.45697065850617,-1.42299595709197
"Q12788",-1.45507895244756,0.335381770052272,-0.351999646528885,1.00691077726298,-0.640670032896121,1.10545608455732
"Q4LE39",-1.47629208733173,-0.346150733498801,-0.591483630516319,0.642321618448008,0.456256403832459,1.31534842906639
"Q9Y4K3",0.114569175824881,0.312707971347677,0.329039177834638,-1.33933257066181,1.47832216510018,-0.895305919445563
"Q15061",-0.824018015706918,-1.1320003190158,-0.547984690374316,0.90241138472756,0.234055946822476,1.36753569354699
"P85037",-0.78625200730845,0.799594789294301,-1.00429007145572,1.22905567234679,-0.892013362283317,0.653904979406395
"O43169",0.662256483845359,-1.50721265548701,0.56375622692784,-0.709230645694992,-0.204220474306628,1.19465106471543
"O00471",-1.57011230829661,1.10897707132222,-0.432624054255568,0.810708289968775,0.51957202371555,-0.436521022454368
"Q15542",-1.34912260407677,-1.18076190684921,0.535059236139353,0.720603471407425,0.927189483471336,0.347032319907863
"O00159-3",-0.800684945767669,-0.452211543772781,0.284179470395802,1.21253633522735,1.01248050239973,-1.25629981848245
"Q71DI3",-0.77973172864882,0.275874532884767,0.11225675749815,1.56467777931119,-1.35042292770196,0.177345586656674
"Q9BZE4",-0.713541170911522,-0.644890296722972,-0.402766029597058,-0.276788622382698,0.0810566614680106,1.95692945814624
"Q14692",-0.763526181598289,-0.00386340691603313,-0.032349115673432,-0.199888046480737,-0.892376325705842,1.89200307637433
"Q8WYA6",-0.341853621864724,-1.03558501117311,0.237039035555708,-0.819102910836953,0.216941427637082,1.74256108068199
"Q16740",1.04949471381623,0.354252905104379,-0.661918587018162,1.09044927454955,-1.39947547119922,-0.432802835252785
"O60573",-0.463181613735915,-1.57257630749605,1.43181836501514,-0.105032910568636,0.356702962063572,0.352269504721886
"Q99575",-0.74843920168315,-0.30689573810133,-0.652227183845678,0.640340979119793,-0.678976829292999,1.74619797380337
"Q9NPQ8",0.0876359823688736,-1.72414553103243,-0.290198862553479,0.659633506354114,0.0429568175406219,1.22411808732229
"P11387",0.126597590589219,-1.00205914284715,-0.824012903092301,0.797720722770667,-0.611647253714675,1.51340098629424
"Q9NVC6",-0.96757003421106,-0.825301965397219,1.34026286313391,-0.850290515560169,0.736926840544451,0.565972811490078
"Q96TA2-2",-1.06086325139284,-0.939364336462162,-0.352545632980842,0.155282179990368,0.635453285881354,1.56203775496413
"Q96JB2",-0.553938833565013,0.185875949127853,-1.12580440108168,-0.791136847804327,1.42057300554574,0.864431127777428
"Q8TCG1",-1.72281314697842,1.27846828844724,0.445271889586675,0.0200629905593374,0.304579445697034,-0.325569467311862
"P56134",1.18276071035786,-1.49009443095708,-0.314938193422977,-0.415925176417851,1.05276008192218,-0.0145629914821372
"Q6UWP7",-1.05306828412354,1.4390294323257,0.862152678043476,-0.0573188427566823,-1.02239423970034,-0.168400743788615
"Q05823",-1.09042419599543,-0.36654509137382,0.685374419486784,-1.15145277028593,0.835068130483436,1.08797950768495
"Q9NXH8",-1.42569451407542,1.4874151778562,-0.61230950341869,0.279628372301691,0.499600062306836,-0.228639594970621
"Q15906-2",-1.13968174279766,1.07964204219559,-0.539365724143713,1.17538692733449,0.302420726772166,-0.878402229360865
"Q9BXY0",-0.329828220935724,-0.905034940340693,0.177176046110577,1.90153217547884,-0.607491779808592,-0.236353280504411
"Q96KA5",1.16661663197905,0.803577341425526,-0.53697890217387,0.467769366074188,-1.53326303710612,-0.367721400198785
"Q14161",-1.76480806972657,0.180314566015858,0.706522957003004,-0.323334472981789,0.0870123688149737,1.11429265087454
"Q9BYC9",0.695083022863258,0.216762483411134,-0.728123167370744,1.55505191797871,-0.939586289558179,-0.799187967324177
"Q7Z5K2-3",-1.65948628070023,0.328528300730878,0.288182121458997,0.446529711521606,1.21408758904259,-0.617841442053841
"O75027-2",-1.48209174836082,-0.0532729462407089,0.860285371239225,-0.386310930728466,-0.290269047487113,1.35165930157789
"Q9H0D6",-1.82083873369944,0.0679924647092475,-0.191120651120764,1.15299556148608,0.371199701581204,0.419771657043681
"Q6P996",-1.05407544982035,1.81862913300794,-0.216834389782284,-0.0291370324357328,0.187465583350187,-0.706047844319756
"Q9BZJ0",-1.87257704873654,0.744022727779607,0.793275375257215,0.144906195237641,0.463616055513155,-0.273243305051071
"Q66LE6",-1.56686167938751,0.448242294239884,1.28802730736668,-0.328893203564632,0.610836070290075,-0.451350788944502
"Q16254",0.396785577824905,-1.10880293367563,-0.539142493092801,-0.899843399856034,0.759814279700517,1.39118896909905
"Q6N069",-0.603898153406747,1.74707353718441,0.0589806703746006,-0.17734402270148,0.202783331305506,-1.22759536275629
"Q8NHJ6-2",-0.497695958372234,-0.0729260627625627,1.77163830219634,-0.50352084141565,-1.09423248381126,0.396737044165357
"Q99567",-0.599145690431263,1.25776473988764,-0.13866956290323,0.998951276441453,-0.0929709607945787,-1.42592980220002
"Q9H2M9",-1.47058663158753,0.0327537803483418,0.491053794824245,-0.8084792281693,1.32543704434142,0.429821240242836
"P30260-2",0.3774266989029,-1.64446518832784,0.641363485844439,-0.826433296363707,0.774194359966516,0.677913939977693
"Q96D46",-0.748678429247477,-0.539157099366791,-0.778699987184197,-0.453226840837681,0.974924317087047,1.5448380395491
"Q8TDN6",-0.157488066343293,0.480288457822682,-1.59764528923227,-0.509459380972847,0.479459580891689,1.30484469783405
"Q8IWB7",-0.567340324722403,-0.366712505375169,0.872369757105179,-1.4398081931788,0.211147515550616,1.29034375062058
"Q5VUA4",0.696179278287072,0.829455732473618,0.388104101358725,0.419743717948194,-0.543060022417455,-1.79042280765015
"Q96GQ7",-0.541695112770748,0.179250072693508,-0.981165736026657,0.376768776291622,-0.762051436079134,1.7288934358914
"Q96HC4",-0.840738435003965,-0.737589745269916,-0.46476619730096,-0.478492935068929,1.01083780334753,1.51074950929624
"O00160",-1.21117066074375,0.137825392878738,0.233525370651897,0.764270734440562,1.23622610301181,-1.16067694023926
"Q12913",-0.350802558426294,-0.830213194813143,0.641606435373918,0.564341995817998,-1.32723477691269,1.30230209896021
"P61513",-0.975288025497982,-0.21424300377309,1.26947597511972,-1.20037927575377,0.961930372212575,0.158503957692552
"P05107",-0.576905611640931,-0.208561536233495,-0.52951834308429,0.111235565227608,-0.740960103771087,1.9447100295022
"Q4G176",-1.78394681647424,0.887296256683121,0.570484571235151,0.171314428711891,-0.498529221172766,0.653380781016843
"P46939",-1.72727316803924,1.27590620718139,0.195957072646329,0.0986360707396231,0.483463129806905,-0.326689312335002
"P62805",0.892792694436616,-0.180608806794381,0.207595082299712,1.19516760474656,-1.53824393700214,-0.576702637686364
"Q9Y4P3",-1.33006115496682,-0.505510150127793,-0.620312226611054,0.199649281446484,1.07590016390267,1.18033408635651
"P51532",-1.08974098311473,0.214181470457982,-0.481203695237394,1.21000947393261,-0.941547424506038,1.08830115846758
"Q6SJ96",-1.0457558708256,-0.440369945026448,-1.0782433741384,1.33909849245933,0.667550204027142,0.557720493503973
"P62273",0.120286206446021,-1.73159465731299,0.591196377400198,0.938451278745606,-0.572998963853233,0.654659758574396
"O15523",-0.908088448238129,-1.60011698499094,0.750893988815717,0.555717833463153,0.701849536049914,0.49974407490029
"O00429",-2.01479021808029,0.304480704897573,0.652540982590942,0.425612794399257,0.459509829937777,0.172645906254735
"Q9Y508",-1.23255754641412,0.232248271791602,-1.20524210224847,0.332281866584678,1.17037985354091,0.702889656745399
"P26599-3",0.796820732490479,-0.545855635578737,-0.586069990101796,1.54644398913067,-1.15269792835237,-0.0586411675882857
"Q8NFH5",-0.0332831803209443,-0.705558219128466,0.0271298412099856,1.41041743161495,-1.41400581929689,0.715299945921372
"Q96EB1-2",0.32051348921364,-0.731634439780045,-0.415400003079586,-0.712432838338533,-0.348037097460716,1.88699088944524
"O75170-5",-0.875358069685488,1.31645465114073,-0.727676885848509,1.22836654557608,-0.373896422716952,-0.567889818465865
"Q9Y6D0",-1.60537456415943,-0.302876354009519,-0.182716778849374,0.466471073512202,0.195578586801486,1.42891803670464
"Q96T51",-0.0156566771281429,1.09412964391017,-0.312717969650014,0.375570404110394,0.636084517737313,-1.77740991897973
"O95602",-0.582760974204887,-0.711481874864496,-1.21528265969125,0.417825414453828,0.648931587950633,1.44276850635616
"Q9NXA8",0.0929173233874611,-1.14545941640406,-0.36170442962441,-0.229800994226499,-0.213399919624955,1.85744743649247
"Q9UKW4-4",-1.3697689404546,0.19759664601195,-0.20974018297465,1.28115804869176,0.885319127825884,-0.784564699100342
"Q8N8A2",-0.341865010721402,0.846730741292493,-1.69345976258185,-0.00789092647814405,0.0585578472392487,1.13792711124965
"O94768",-1.68446086368569,-0.0951088683906923,0.0127246353318409,0.606207391828822,1.32609249190097,-0.165454786985251
"Q15796",0.510988051031476,-1.03292988904991,-0.00351705675498104,-0.613020090006137,1.71990752796274,-0.581428543183198
"O14617-5",-0.965023785483177,0.0413198683234195,0.0601539423206953,-1.30675890263473,1.1033770033324,1.06693187414138
"O43159",-1.15536730237406,-0.437937685172042,1.36809486858428,0.635151432990654,-0.951365367526372,0.541424053497548
"Q86UU1",-1.54714572970743,-0.715547473244386,0.00879015304098892,0.907678053904034,0.246372343860747,1.09985265214605
"Q9NVV4",-0.823239020531983,0.547386071249789,-0.37261961647077,1.55024379563368,0.281899866655522,-1.18367109653625
"Q96E22",1.55755309965119,-0.276989520882996,-0.0827207343875453,-0.664943045944847,-1.24274956511293,0.709849766677138
"O14523-2",0.457620216126548,-0.403665323590391,-1.50460817127671,1.47334629371903,-0.321818331951855,0.299125316973375
"Q8TB03",-1.75678150132415,0.69047526002288,-0.510032984881101,0.605779671765748,0.073656714701132,0.896902839715491
"Q9Y6G9",0.16494518002504,-1.0806509836047,0.428377200905065,-1.2554753207693,0.35828478498794,1.38451913845595
"Q9UGP8",-0.738624537312801,-1.29090070775492,0.349243539966482,-0.50725670529129,1.18339786092276,1.00414054946977
