	X0.hr.rep.1	X2.hr.rep.1	X4.hr.rep.1	X6.hr.rep.1	X12.hr.rep.1	X24.hr.rep.1	X0.hr.rep.2	X2.hr.rep.2	X4.hr.rep.2	X6.hr.rep.2	X12.hr.rep.2	X24.hr.rep.2	X0.hr.rep.3	X2.hr.rep.3	X4.hr.rep.3	X6.hr.rep.3	X12.hr.rep.3	X24.hr.rep.3	GN	logFC	AveExpr	t	P.Value	adj.P.Val	B	Significance
Q8N0U8-2	5.635277928774	5.67644905219886	5.52195844681789	5.99443925279165	5.88430508279843	5.35460650712689	3.82383912906735	3.82935458578114	3.68700155849707	3.59428271057123	3.49220585613179	3.76776722000063	6.26337305910352	6.43695653878686	6.27182433784286	6.40796985591885	6.49123353642693	6.20613491402381	VKORC1L1	-0.131327158597846	5.1751664596827	-1.10863412880441	0.29891673834619	0.460003815339493	-6.82303604507857	Not significant
Q8N0X4	4.45631724376692	4.30896913107468	4.72876768105844	4.99541256571648	4.52258949860996	4.17123063763064	3.61318162118694	3.38488094594042	2.99093469462455	3.87472716897201	3.81495850871099	3.9326691421511	4.27679551667908	3.39398575380167	4.09927039082514	3.89202632730076	3.92698726893425	4.0852529074936	CLYBL	-0.0523805647858675	4.08924117815138	-0.3593077942827	0.728405296863918	0.826630231131659	-7.39155650789563	Not significant
Q8N0X7	4.84293690441436	5.21248151035011	4.50864306694015	4.63396525206078	4.69486663699664	5.14391316007127	4.88057615229923	4.88584851941851	4.80649285599316	4.91746688336571	5.03183953259596	5.32546975832534	4.63757978591873	4.15326510103606	4.04807441486125	4.22205221392999	4.49389796432049	4.40566690007933	SPG20	0.171318991947872	4.87269044351804	1.13036499860487	0.290171344378491	0.451458551208496	-6.79944606402697	Not significant
Q8N108-12	4.29333633283267	4.21450387043391	4.25217885579242	4.19275423620867	4.08900838046455	3.91743889772187	4.00777310229479	4.64495516484374	4.08312631630328	4.18588159573375	4.11584896386673	4.23578780641738	3.10493721305583	3.40010354380462	3.35224462868864	3.17709779690157	2.81618585863992	3.13701003357194	MIER1	-0.0386033034907005	3.78271389764908	-0.27051925024593	0.79341831890877	0.870488605510337	-7.42243139674325	Not significant
Q8N142	5.2248565381202	5.33479701912901	5.51958427208738	5.13536225936746	4.97597018625375	4.8657698373736	4.40318860601532	4.30869532745487	4.12368399968518	4.14234688526765	4.1552944894335	4.08164852640042	3.84499271199818	3.98547220029512	4.07806725745272	3.67578063440149	3.57446998289764	3.61661371471463	ADSSL1	-0.303001925881684	4.33951165577039	-2.65294424894588	0.0284052544094962	0.099533436584345	-4.62368679534344	Not significant
Q8N163	4.60511232026027	4.48292018328547	4.55228180769092	5.04428914520089	4.68848700812049	4.77490944865392	5.02928036184751	4.88191384137395	4.86877431415535	4.86288943140592	4.73993731049528	4.75478542399647	4.91158134890173	4.96314430942127	4.86734940303435	5.07328536662867	4.97967888457923	4.69761128873126	CCAR2	-0.106222623209287	4.79554669873186	-0.805769180985429	0.443022053858638	0.596904511589049	-7.11390971961727	Not significant
Q8N183	3.77423668449943	3.74351169548108	3.95943960919274	4.09998863078331	3.12067191145637	3.69058887545829	4.81433890197318	4.4652301583551	4.56059635124645	4.75993216209583	4.49372789632493	4.65622337591343	4.48528907446596	4.26537026174602	4.23518734612308	4.3905079437703	4.04438528034932	4.50731380041261	NDUFAF2	-0.0732462030514142	4.32133178545382	-0.634137967620999	0.543202592268913	0.682102260391509	-7.24372831692384	Not significant
Q8N1F7	3.95412059886693	3.94794411495489	4.05958226130534	4.03852024763001	4.02995309738284	4.35887198719529	5.06724570212986	5.06711641878611	5.03024250563855	5.34655985853719	5.31220375196845	5.15043932411726	5.09876497477823	5.0407194382805	4.90548536341638	5.17658373283117	5.1719467519214	5.37184208499706	NUP93	0.253674040178196	4.83354744534744	2.08562327244338	0.069511955104919	0.175703952479571	-5.51276045707213	Not significant
Q8N1G0	4.38655151843012	4.39186993969889	4.44082264436968	4.660664226433	4.19482424328215	4.26846329459083	4.01552118293294	4.42527415238003	4.27601720246028	4.35661424694429	3.94695354104361	3.71727130664324	3.31484291802404	3.70012861208156	3.30122454026103	3.68161231616795	3.7800516162415	3.52854920897452	ZNF687	-0.0675439363928375	3.87186657159928	-0.501518995179977	0.629138407625636	0.75028120186975	-7.3246842226906	Not significant
Q8N1G2	2.79687822592064	3.15610778823245	3.09827895874845	4.02625568603306	3.20764694261445	4.22377811416348	4.4204041826669	4.61489878865783	4.60620983502584	4.97085519507237	5.35484891954461	5.60577389376836	4.25199114883738	4.4467710668798	3.99933891322372	4.54604336037584	4.81497634281087	5.54569678759282	CMTR1	1.30199174603325	4.47408705882493	11.0580736748047	3.17459033078163e-06	0.000219763575801851	5.07850314933201	Upregulated (FDR < 0.01, log2FC > 0.6)
Q8N1G4	4.24180177824067	4.54096129121159	4.19834565696355	4.06248026427635	4.16438198917742	4.23240860960042	5.27052944792728	5.32800005754506	5.11660162836522	5.41863945870294	5.16078359528252	5.04149106748067	4.82548612881442	4.89043862967157	4.57639861154598	4.45182841751029	4.49107082809819	4.60509821469203	LRRC47	-0.152939821069751	4.70280254112591	-1.29578401386573	0.23019151699924	0.384728189626455	-6.60936306994064	Not significant
Q8N1S5-2	4.54318117802713	4.4224922366622	4.2736044881132	4.50768454404839	4.09073619890921	4.02986955512589	3.35796991248978	3.63302325144893	3.05738830754928	3.83017504185289	3.30279861179451	3.60200845634646	3.62047997969063	3.64027240296037	3.89462864194901	3.57624696190102	3.63189898113743	3.40870490617517	SLC39A11	-0.160349384186674	3.76036899797584	-1.02551227428449	0.33430293087941	0.495378975579925	-6.91008671759677	Not significant
Q8N201	4.78500630689762	4.81661453881486	4.82462512695925	5.09161923659155	5.01041473801614	5.02942469632952	3.94536105259753	4.14520233888758	3.99031453315335	4.08854487095602	4.30936968550297	4.46733023665839	3.18651632818157	3.25079243518672	3.15764489397673	3.64518814735521	3.33859611816958	3.38365810569485	INTS1	0.321176450335346	4.13288278772658	2.60753003527161	0.0305099862212176	0.103963421827968	-4.69604993599648	Not significant
Q8N2G8	5.02249570718062	5.19775733749316	4.89547710468055	5.27788590811867	4.783649547108	4.78537107079936	4.7066640203981	4.85284342652071	4.81329745318811	4.88446989298624	4.46117978019596	4.25056003195525	6.10583289542809	6.12286995075716	6.09934600393964	6.0995552344642	5.97637041632141	5.80917396970507	GHDC	-0.329962516849044	5.11334961591108	-2.81741653218601	0.0219473448343802	0.084181447469092	-4.36102014849276	Not significant
Q8N2K0-2	5.01081992578324	4.96194321856878	4.96206677929286	5.25033191711902	5.12967335927501	5.00934629290656	4.11001051945078	4.41903081571253	4.08297531264673	4.25615696334116	4.16821748281428	4.17345737664393	3.6564846933667	3.56266923813582	3.23687846113055	3.30015998850577	3.42533874091472	3.41692115867541	ABHD12	-0.0591967701249405	4.22950666113777	-0.487603464773895	0.63854837553196	0.757294729976008	-7.33215451991506	Not significant
Q8N2M8	4.95428694150552	4.60459960090546	4.46883256758369	4.78161372992046	4.70763109801521	4.52775832742753	3.70938689494921	3.5798810803774	3.29832815074985	3.3799240983794	3.36838001952056	3.3217947632325	3.28412322596872	2.92373474933918	3.28283138858807	3.14402453006039	3.06516547947196	3.13175781177965	CLASRP	-0.322162053327924	3.82151799414386	-2.67916054726729	0.0272582433783903	0.097169751312335	-4.5818710943403	Not significant
Q8N300	3.51911927689893	2.91697770253551	2.82945337588617	2.90086366389698	3.10861372355336	2.18588949046755	3.98440785539533	4.24330313528012	4.31763696989345	4.2223097101634	4.16821754393695	3.45785452239099	5.49122896133371	5.56090848848036	5.39359553591262	5.34061260517235	5.45848014917198	4.89292143043136	SVBP	-0.81936355011269	3.92190358948631	-4.8267380262032	0.00120745639680599	0.0140826164540525	-1.30580919728633	Not significant
Q8N335	3.95574212131715	3.84844877255106	3.72253303777517	3.77951714919772	3.91330184750815	3.70492537682646	5.502319390094	5.42936506483046	5.48961607925322	5.2754788057848	5.48787689614498	5.2335750675562	4.67314290025171	4.6232833896588	4.58756548475804	4.4714563731277	4.54179417578853	4.09240922922117	GPD1L	-0.366764912686343	4.52701901421112	-2.94929448843951	0.0178713746009139	0.0736584154335942	-4.15022152360884	Not significant
Q8N392	4.38777924794126	4.57312568891759	3.99800708101101	3.86340889511635	4.2636208512714	4.79713309522404	4.2736652068268	4.07607993571765	4.46782218563716	3.71521530639532	4.66233851777682	4.58304224013577	4.02432904781711	3.68996935122439	3.58050677739485	4.05435602363047	4.11294216882749	4.21586785636653	ARHGAP18	0.303423229713723	4.38030278238525	2.59796765135206	0.0309730149988061	0.104674157775493	-4.71127298833536	Not significant
Q8N3C0	3.55985481938945	3.54784006650755	3.81054299582223	3.65272142887079	3.9685016833662	4.05004484820391	4.33623180170141	4.48031673218998	4.78213600480536	4.60494080317442	5.13933768505235	5.15372588867908	3.85472258923404	3.34151799912124	3.32023457358152	3.79644162833634	4.03257971741397	4.22896924625404	ASCC3	0.560643590937376	4.19725819891032	4.30549077715579	0.00242791710510473	0.0220585220788028	-2.05286378924083	Not significant
Q8N3D4	4.31977826379956	4.35025126285221	4.52297523593658	4.38241582351062	4.29213844280573	4.38747633847644	4.01031157654811	4.18228334660502	4.09677914957029	3.97681584481675	4.11584896386673	4.34186976250703	4.1835299501796	4.16826822760445	4.17762051327543	3.6131410000899	3.82474434297228	4.22118279659682	EHBP1L1	0.145636369017673	4.24402478135126	1.19731246573124	0.264515033500289	0.423302954430739	-6.72469979655869	Not significant
Q8N3F8	2.29601709251164	2.96981403068225	3.34882230673343	2.60876773432864	3.29046372636053	3.5030355772511	4.45028514017962	4.63416996917281	4.45716166584992	4.52089445269772	4.66695018716616	4.3756273108582	3.83679674642744	3.40010354380462	3.7818577679656	3.71855630685852	3.45904737339839	3.76701183216639	MICALL1	0.354191913718997	3.70479561656573	1.48558734637396	0.174635838653541	0.319904831199743	-6.37076561972389	Not significant
Q8N3U4-2	6.02139511685537	6.32482493473567	6.3558084889698	6.43727344576358	6.38911418335977	6.46088312861687	4.2642927939602	4.26772740356942	4.59491533515292	4.31341262051187	4.68752653173941	4.61180095760797	4.66022217890379	4.37782154417557	4.22540691708437	4.88514169538478	4.72445900733186	4.9412401109241	STAG2	0.356004702476527	5.15997238114472	3.09971185070067	0.0141643202918797	0.0642372849730203	-3.91019907070612	Not significant
Q8N3X1-2	5.04519093200733	5.32529514022047	5.34193632089721	5.08309348298588	5.42865662295152	5.64139169918105	3.48987687217607	3.74402740760814	3.6145041757863	3.59426048955227	3.50211250151603	3.27760910166884	3.20167158381749	3.40292923448825	3.50523507022044	3.31775070327751	3.21041696376596	3.51988499709376	FNBP4	0.234048803314253	4.02927086432409	1.44215873034532	0.186191331337756	0.333667304426576	-6.42710576202803	Not significant
Q8N4C6-7	6.16528114653863	6.07052126473762	5.88811883429534	5.9198728480525	5.55467743357289	5.72907807439474	3.16828214991724	3.45639717837657	3.18238985555212	1.37043157913825	2.95844151844207	2.82068382496153	1.8487183582729	3.16433437151841	2.31480535893904	2.28520560539767	2.15592643186017	2.54978405773278	NIN	-0.0275785658799081	3.71363793530297	-0.129896369345778	0.899765800665312	0.935965781981464	-7.45373089850171	Not significant
Q8N4T8	3.33501791865939	3.25030428151632	3.38376187912344	3.7482427672752	2.96502434282816	3.36809576181194	3.47095047972477	3.49101825908907	3.51939569858335	3.27935341604797	3.03810210298026	3.94749690243086	3.25648036383597	3.00245822818327	2.80490254884572	3.3812669160634	3.14093892715186	3.75985651076923	CBR4	0.337666804263966	3.52298298953869	2.49432043407101	0.036473467650102	0.115872778056431	-4.8758910354262	Not significant
Q8N4V1-2	3.9204894239652	3.79574995536413	3.72262522025806	4.62202209320448	3.79335026985497	3.999984176363	5.53648920680184	5.30981921137329	5.32306182172748	5.50485133194757	5.17721580063006	5.38405057298133	4.56220194179244	4.86498906481767	4.77840490430948	4.90057305182059	4.68193732984883	4.46993032794997	MMGT1	-0.0550718317550606	4.64552427497563	-0.467940383067671	0.651963714798009	0.76722861149767	-7.34237161956684	Not significant
Q8N543	4.3015777260606	3.96643809037721	4.22098232679788	4.07211709490892	4.24375993965688	4.19185855432527	3.36042747957071	2.65547040275782	3.00458904745484	2.86127312226064	3.60724188254039	3.62029255840623	4.81944276529434	4.68277345736444	4.77945402657315	4.33173505272313	4.37956924332255	4.68514117072398	OGFOD1	0.00528143750994214	4.16312337573019	0.0409599297615261	0.96830366636127	0.98064669157178	-7.4622142050261	Not significant
Q8N573	4.66612860057542	4.50769971500447	4.57994503163536	4.46286544787655	4.26109120355971	4.21938663121312	4.57091715837223	4.60133434954339	4.15026727468836	4.22561309176043	4.03725081441817	3.73004775381387	3.19595642883338	3.19065223274538	3.05280662225613	2.82967528235488	2.65062301811387	2.4497604072725	OXR1	-0.677935798493847	3.80536616334675	-5.34202603620249	0.000629191479832103	0.00900163277146462	-0.605412295659633	Downregulated (FDR < 0.01, log2FC < -0.6)
Q8N5A5	3.55208450811591	3.66988051658169	3.99910497325708	3.79345529222501	3.62664190433878	3.95918352710979	4.35104451002163	4.44525998548255	4.08981957536612	4.71090312375055	4.33819312963673	4.53537675415744	2.44801731655588	2.80759832289732	2.51679080194975	2.55181606943298	2.53876533141098	2.96071763248908	ZGPAT	0.36804385968763	3.63440404140829	3.00976726727451	0.0162725938590569	0.069702567707657	-4.05364129748074	Not significant
Q8N5G0-2	5.07816397963282	4.99210460001469	4.98819940693556	5.11249165934003	4.9669178833988	4.7002725208816	4.76498093653406	4.98631867362888	4.929202430397	4.92690347333053	4.71674998602637	4.60704649418659	4.98261842091429	5.05718532676452	5.31235704021121	5.09181334198094	4.87723085428236	4.87936699681945	SMIM20	-0.21302577506451	4.83540822482813	-1.77588908726729	0.112593957979357	0.239405837221409	-5.9717049208184	Not significant
Q8N5K1	4.09267550086144	4.22475220268867	4.46057599634362	4.44214500827579	4.2636208512714	4.71273722979606	5.36344198251687	5.40585089459341	5.46248023772788	5.31422737833897	5.44151583613325	5.51448747296879	6.81509730499338	6.85022712178469	6.71493432117481	6.77299035497716	6.68461095457272	6.55751631135891	CISD2	0.171175408584022	5.50932596708258	1.01764844524533	0.337811577918696	0.498928868694784	-6.91805339869007	Not significant
Q8N5M9	3.6991844357729	0.949167471353834	3.59787346351126	2.89803030543032	1.74308044052194	3.96948838751366	3.91141363181159	4.21666727796226	3.91550043011443	4.11067945828085	3.59975116866948	3.79385768743065	3.97894892381172	3.74773654397696	3.75617203614728	3.86347026180264	3.49485955855351	3.73040016847412	JAGN1	-0.0319335826592603	3.84721553913577	-0.23432296132289	0.820456002777007	0.888568550067856	-7.43256558471347	Not significant
Q8N5N7	6.15871002344396	6.33194553027957	6.01652515671124	6.054622493714	6.09673060130977	6.24481071621191	3.78785083322574	3.792005848379	3.62399065546123	3.72187293098511	3.20528340782936	3.38072007020863	3.09861148606599	3.48342831250986	3.46483176439272	3.15696373796237	3.42533868698133	3.22892727146218	MRPL50	-0.0635714282843241	4.31660506676974	-0.45081604179063	0.663757514168045	0.776624524571011	-7.35094455042393	Not significant
Q8N668	5.43752961154777	5.46891136519093	5.57694323759598	5.20591990751638	5.14751493162727	5.23474381835899	4.8605784355746	4.5734037695163	4.85788956056637	4.69511221065072	4.30936968550297	4.22352576407582	4.80943979004325	4.94869130667693	4.93546265194522	4.79318352643849	4.5655467640531	4.40957725987678	COMMD1	-0.413233664951344	4.82923244657954	-3.21642267570209	0.0118450505189734	0.0581016649456385	-3.72460874221563	Not significant
Q8N684-3	4.87261727286452	4.73129483392125	5.07556800393598	5.18019170974704	4.94598424804147	4.53127492230925	4.64570853336386	4.97133235276937	4.9095265923083	5.02428848806932	4.72119498746496	4.38671273844618	5.40321643817831	5.52574140529502	5.66487480705503	5.56950948993291	5.33787074284042	5.15497843082451	CPSF7	-0.282858717608917	4.83241805599777	-2.49158437020132	0.036631353122056	0.116116519645395	-4.8802255266217	Not significant
Q8N6H7	5.04689971351949	5.22649217131803	4.85199907336927	4.74975571915038	5.22228581384382	5.02689363124613	4.91872551213006	4.72851281338556	4.84957154751949	4.90049532763106	4.5816526119834	4.52379575461946	4.70732585671787	4.57020241877041	4.48174398954315	4.73671889533628	4.64341714805174	4.65003398096889	ARFGAP2	-0.15740923851098	4.81227907486698	-1.23932946224414	0.249382819713629	0.407007224498113	-6.67624755900899	Not significant
Q8N6M0	4.60069765447443	4.71926467822203	4.49506278341174	4.44245296315687	4.58864381691558	4.77968720002567	4.12880913174325	3.74402736132338	3.7644017722629	3.77891240028361	3.88624156107604	3.85631977315752	4.55396107365518	3.98604528364652	4.22016213528171	4.36073013463326	4.29146800335068	4.91966010425959	OTUD6B	0.0907330725233058	4.47318915621927	0.620311953351699	0.551830317998642	0.688905097396793	-7.25297862929191	Not significant
Q8N6N3	4.52648465910602	4.183893834929	4.42254467811945	4.2153108500723	4.44407890191002	4.01001266530806	5.41404291073109	5.68528874916227	5.73228970821112	5.45041941952148	5.61360600320563	5.66832269969737	4.63946386322673	5.24450117196506	5.094173346813	4.73583118011345	4.91559579215403	4.55439464339895	C1orf52	-0.115753808219821	4.8021202402447	-0.735636248922878	0.482378713919724	0.630249449054324	-7.17024453841646	Not significant
Q8N6R0	4.25525647357325	4.65304596405685	4.06203814476129	3.84467000725777	4.13687345039998	4.26544455023404	3.53782613891367	4.00391358619514	3.74730800158967	3.64573643496283	3.61124311232436	3.61853396986196	3.62170538540287	3.44823882718818	3.53795681823825	3.07013089325382	3.37927249587216	3.25850328659905	METTL13	-0.0907687303982468	3.75954496743081	-0.690389496031372	0.508938790424169	0.650998019579326	-7.20420163092701	Not significant
Q8N6T3-2	4.61661667040725	4.71006098977986	4.8478570060831	4.51493164077882	4.63363110206097	5.0154295490041	3.78307410582143	4.03627560020906	4.35250077383571	3.73601019683414	4.10917359130561	4.04054078751326	4.56946348620914	3.75973796705736	4.15541003736757	4.25508880913489	4.12021564866781	4.65549301731811	ARFGAP1	0.247436363799216	4.44676960271221	2.04329600647046	0.0742878888109897	0.183534639343239	-5.57701574633835	Not significant
Q8N6T7	4.64431761473371	4.68192652065684	4.72422112905118	4.82226827636122	4.51639909070544	4.31251456933497	5.13296243875419	5.54128383975848	5.26124147163457	4.9828290817695	4.82403527521818	4.57333060000071	4.3536424365514	4.41546015191653	4.63109359078529	3.70021810942227	4.23204640370957	3.63294678144474	SIRT6	-0.537376846419627	4.44161907346995	-4.27929571861239	0.0025173118307224	0.0224155650984659	-2.09140655599706	Not significant
Q8N766	4.22579578593735	4.17291452765996	4.03541710923287	4.1628320618548	4.22956581980312	4.60268917951917	4.8636556653999	4.80814375880656	4.89498014961789	4.64801744174753	4.96593448473055	5.22148384172355	3.91122502322282	3.83582797846904	4.00091055625557	3.65274341917281	3.40246907068946	3.78828298555532	EMC1	0.203926510745989	4.43552208022635	1.47273815474949	0.17798684751089	0.324221227292428	-6.3875365280551	Not significant
Q8N7H5	5.74626057030235	5.48803551552698	5.56380730739119	5.76661805073788	5.49813418477386	5.51339237967324	4.80719913933533	4.63681190373619	4.6815219087486	4.58052750903126	4.68030036689612	4.72778165326564	3.41602377131247	3.38791916455742	3.46701531630115	3.30910596637868	2.86710585072661	3.52226295919343	PAF1	-0.06868216293928	4.62215341218041	-0.560551357714546	0.590026321992044	0.720455348881653	-7.29080971135106	Not significant
Q8N7R7	4.76568065994471	4.88047003261282	4.44000502506417	4.72713733350472	5.36447821048095	4.83186067329364	4.94124341488586	4.83145117221462	4.9095265923083	4.84553315654834	4.86081855674236	4.86025462300683	3.75067355416406	2.66575689190441	3.02622273847219	3.26341616993486	3.52441365698074	3.7235809486981	CCNYL1	-0.0139671279986869	4.4788823123322	-0.121906301170772	0.905896060173511	0.939609929981804	-7.45485321890133	Not significant
Q8N806	5.10468747538749	5.02853017812911	4.96867507748915	4.34100264640569	4.48764262773743	4.22925081167653	5.16766025249329	4.7955083674685	5.13353841978974	4.54941527961502	4.88086237719219	4.68360750139586	4.71798981559877	4.90589542666907	4.91416891374514	4.73421447351006	4.58290471969003	4.40740074657732	UBR7	-0.556692827943282	4.71843276718821	-3.99101955593265	0.0037724950325636	0.0283912202180246	-2.52159157855093	Not significant
Q8N884	3.83894250547686	3.96085389362586	3.78101075139309	4.60414389655768	4.51048849069522	4.76155893325169	4.13320365671298	4.15925677130314	4.13755326505265	4.31617671735204	4.58059485509264	4.64592926810413	4.30252840819717	4.50748048616488	4.42299499164912	4.58952811868562	5.16123283667385	4.75139668990799	MB21D1	0.628070106958933	4.40559324360847	4.67761840041934	0.00146855532700031	0.0160382683549245	-1.51560298759147	Not significant
Q8N8A2	3.75266051354657	4.13118620977897	3.99891199603944	3.73233813585542	3.4228375538068	4.05916803556782	4.45145464191745	4.21847572714195	4.01931905313505	4.41327097060576	4.74758655847575	4.85221042801518	3.98053084500166	4.28279494852159	4.10151910090949	3.84194706418841	4.08721854090601	4.29511748419142	ANKRD44	0.340616649102913	4.23185699137335	2.99908150375592	0.0165439175426149	0.0703725290883717	-4.07070073308237	Not significant
Q8N8N7	5.20492380598552	4.77351355077846	4.83957676728611	4.17959847035148	4.79036802215968	5.0785622596666	4.70514115753111	4.44535231163065	4.53733898123593	4.48507353056794	4.44824485631268	4.46496553703366	4.38136656820554	4.51746016165487	4.60438508444235	4.42229938635288	4.11616877338678	4.47986285541515	PTGR2	-0.0893469598689222	4.7191370306396	-0.727508143432335	0.487083117895676	0.634849906470768	-7.17648448154252	Not significant
Q8N8R7	5.48570809351016	5.70075416471585	5.57672567913215	5.75097924091487	5.712156647528	5.84172718548804	4.08707676168219	4.5354992065596	3.89854926294147	4.14723625470085	3.86666737728815	4.17424625069412	3.32493555182326	4.82716521744751	4.3746210375318	4.03429634064162	3.95960414172319	3.10525748167291	ARL14EP	0.0745035036131521	4.33649188747845	0.534955700254798	0.606821329386086	0.73448312062185	-7.3059287380344	Not significant
Q8N954	3.25850533135819	3.27314565376916	2.31306004981191	2.55755014652523	2.86702568882338	2.56427596583478	5.94632800263385	6.23442163811222	5.82959218275827	5.93916139717316	5.66827992929519	5.71118276468801	4.48287388389563	4.94929732213863	4.67678369450077	4.36603838300318	4.34860196442698	4.21669826554109	GPATCH11	-0.398516740607931	4.36331070232526	-2.96974578623427	0.0173131975121494	0.0723521629515832	-4.11754950982444	Not significant
Q8N983-4	4.47063272369497	4.88368924309012	4.40828988459157	5.00525619323343	4.43128581270134	4.63956951924209	6.34508014835461	6.25547117729025	6.16901399806519	6.14428170345312	6.15254744336076	6.22593504060346	5.88472212263511	5.95201992357808	5.94465375238862	6.00877782147221	6.07418293337263	5.74859177270266	MRPL43	-0.0287795540454932	5.55242188787215	-0.234533718539247	0.820297794242159	0.888568550067856	-7.43251072304127	Not significant
Q8N9N7	5.56992481534859	5.64314648427506	5.58942475770541	5.21895765243534	5.44446727297641	5.4119608564638	5.15812869854136	5.09729241509804	5.1162144028141	4.87339099438885	4.97160670503915	5.00603122481058	4.21558623366272	4.53762845814136	4.18170430160105	4.24126348803159	4.13677714395851	4.02935940467258	LRRC57	-0.165429420535237	4.89849853891661	-1.46766008946007	0.179326795208096	0.325029816314674	-6.39414114840865	Not significant
Q8N9N8	3.33546739229957	3.72711238244789	3.46002336904768	4.0511429846176	2.74462226597785	3.27924738262127	5.15065767427153	5.12636616073526	5.19138940111415	4.95647266964076	4.992004941026	5.27040411763204	3.94140954468117	3.74995973157212	3.93395649083157	3.7095889412956	3.67694072012807	3.87057258054121	EIF1AD	-0.00243684348591747	4.14129311534113	-0.0209043044021426	0.983819712390741	0.990624722033572	-7.4629075745191	Not significant
Q8N9T8	5.28203679242721	5.38685552978134	5.09098311214336	5.46071840521959	4.99089376749888	5.40687029397769	4.13207685770106	3.73425284541249	4.38642560099658	3.78406937318126	4.18103091969765	4.25399578142758	3.88625851601542	4.0932535706677	4.11999847516523	4.28137479012036	4.1516412810519	4.28322825895707	KRI1	0.214574056072882	4.54074441675101	1.76987530263474	0.113640147640428	0.240191179485037	-5.98031975953183	Not significant
Q8NB15	3.27678288723009	3.72711238244789	3.28976960321396	2.84846524777138	2.28609886097037	1.83558096531172	3.6399949628059	3.92339346764637	3.49728434557247	3.99894924108209	3.71770887764823	3.12035507793495	3.87994900721654	4.32638834382422	4.15538252200632	4.00295137587106	3.95440009680184	3.75781688844436	ZNF511	-0.694324641853833	3.25174663149059	-3.112921416051	0.0138795357169219	0.0639487881992098	-3.88915953507468	Not significant
Q8NB16	4.50295585617744	4.66185070098676	4.53941392282759	4.8829397466922	5.39132695557855	5.8643649525684	3.09615915919465	3.10809459222764	3.54970116323141	3.1012255989954	3.85918140565106	3.96836039330838	4.46827089903581	3.58828735688073	3.55914748594516	4.67550214364157	4.76571763800405	5.12661864045713	MLKL	0.963986023975335	4.50445498345697	6.32960020668664	0.000199528844393758	0.00413709082192274	0.632930259020315	Upregulated (FDR < 0.01, log2FC > 0.6)
Q8NB37	3.45006587384428	2.52586702044411	2.66316174492272	3.22965400185519	3.02478831595467	1.96858146999773	4.57195822354249	4.34159736964751	4.48426125898647	4.15418578905122	4.15712250627861	3.9039026653505	4.54044204402155	4.70606645883092	4.59075574688066	4.52905730852763	4.74756782543261	4.37102785750428	PDDC1	-0.772984716185269	3.80099635571014	-3.52112852000816	0.00748163871714025	0.0450662992754895	-3.24440794483428	Not significant
Q8NB90	4.40310882866372	3.94326095357578	4.37841983575447	4.52009387653727	3.80417193430726	3.91774248699868	5.05224923122307	5.31152498033604	5.1145089108174	5.24421556935816	5.07452010205154	5.07619813377948	4.75229000090916	4.71999341098521	4.66452296859738	4.8527246943464	4.63529301802615	4.59549170456555	SPATA5	-0.206071911817415	4.63284673102328	-1.53273428958558	0.162815580088193	0.304509841105768	-6.30852070180394	Not significant
Q8NBF2	5.14246113842094	5.02855801085892	4.9913317945016	4.67457729567474	4.89526250402063	4.92339595444009	5.10377357917922	4.65666675328865	4.85788599447524	4.77986863421553	4.71459567226803	4.95203177825128	5.57886193243056	5.83340208797695	5.82153349325345	5.39621157345843	5.51577674530946	5.33990519016552	NHLRC2	-0.203254575724611	5.1734049288146	-1.79323198286672	0.10962718893926	0.235377636281792	-5.94678878680314	Not significant
Q8NBI5-2	6.47373973616572	6.45010116877526	6.27096485201474	6.22356652879832	6.24417090035726	6.58201758288446	6.91623446385256	6.84110949004221	6.7483172700123	7.02725535943547	6.92024256677336	6.81966973377338	4.65607423585137	4.35079137166809	3.88083707448847	4.22068514979426	4.57895993116474	5.40309297939798	SLC43A3	0.252910620062056	6.14180478865424	1.50200318312104	0.170436189324623	0.314764253262169	-6.34921787803771	Not significant
Q8NBJ4	5.59328470625425	5.26160515946126	4.75110207537092	5.40890801631205	5.26502259013667	5.1484620300134	4.51382298522679	3.82010100493039	4.20805707874628	3.74523007277016	4.18103091969765	4.45682960115357	5.28254551041637	5.33918493599997	5.32848076097558	5.5607615504638	5.52417948838142	5.16319119374829	GOLM1	-0.207056792327384	5.02635600446878	-1.62731383191616	0.141247311852902	0.277706579236213	-6.18048216562155	Not significant
Q8NBJ5	4.63560201130271	4.77351355077846	4.5746196728341	4.56992290882148	4.46933571265233	4.42193110567881	5.27248657756259	4.78332959914758	4.970917821828	4.78397475711211	4.90455904798096	4.91149481729202	5.46029824113577	5.18568517939392	5.36095230810343	5.35528138034895	5.26237186473802	5.45620420604928	COLGALT1	-0.192918900326987	5.02633615983686	-1.56055352513345	0.156181886163482	0.296345117335837	-6.27128710621996	Not significant
Q8NBJ7	5.18723152586228	5.16367151830327	5.10859666090563	5.14225072093788	4.83655033345495	4.8432551372296	4.62859362980531	4.48331583811783	4.41426965422723	4.56657393914863	4.13898367164276	4.17027236339798	4.40479507687518	4.43705119264661	4.38227379726499	4.05914162848076	4.20946109482716	4.17715523858738	SUMF2	-0.343312497775937	4.56855049529296	-2.92722824223255	0.018494581739973	0.0748856083282681	-4.18548214824876	Not significant
