"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Significance","GN"
"PPP6R3",-0.34130319184086,4.48167083196756,-2.63626371981997,0.027431272304693,0.257623417153461,-4.00616409622732,"Not significant","PPP6R3"
"COG7",0.331239939523213,4.10301198688346,2.6348361308417,0.0274950936771984,0.257623417153461,-4.00846222061184,"Not significant","COG7"
"IDI1",-0.393721667949738,4.99590202115729,-2.63335978775378,0.0275612523704448,0.257623417153461,-4.01083869415466,"Not significant","IDI1"
"TBCB",-0.392602233606324,4.0960001898636,-2.63225015027732,0.0276110838514893,0.257623417153461,-4.01262478986078,"Not significant","TBCB"
"NHLRC2",-0.324813048894006,5.1126256922299,-2.62984649966443,0.0277193389257178,0.257889908460726,-4.01649348715359,"Not significant","NHLRC2"
"DIDO1",0.35623535677473,4.78361404720735,2.62764374127088,0.0278189225184353,0.257889908460726,-4.02003852083809,"Not significant","DIDO1"
"PGM1",-0.333086578435534,4.92554822545401,-2.627622072641,0.0278199039182936,0.257889908460726,-4.02007339193106,"Not significant","PGM1"
"MEFV",0.338641321326509,4.25380572022455,2.62399835686974,0.0279845191994672,0.258530508372563,-4.02590456863419,"Not significant","MEFV"
"USP14",-0.417211185530451,4.82932186528049,-2.62336272540083,0.0280134953452662,0.258530508372563,-4.02692731942077,"Not significant","USP14"
"AP1M1",-0.3994867092878,4.62351554685739,-2.6221313598949,0.0280697150283351,0.258530508372563,-4.0289085489572,"Not significant","AP1M1"
"MATR3",0.308592892542906,4.86823289979483,2.61829693267086,0.0282455113626609,0.2589455421595,-4.03507737987343,"Not significant","MATR3"
"SPTAN1",-0.31972633770617,4.84807241637071,-2.61782137863753,0.0282673912943097,0.2589455421595,-4.03584238313853,"Not significant","SPTAN1"
"TPM1",-0.333484498574971,5.75342836867208,-2.61630715118191,0.0283371738786164,0.2589455421595,-4.03827815392229,"Not significant","TPM1"
"ELANE",-0.345538353206331,4.63077983265398,-2.61589699841614,0.0283561055020887,0.2589455421595,-4.03893789475825,"Not significant","ELANE"
"OSGEP",-0.349091331525213,4.81996843917971,-2.61092832866582,0.0285864627258165,0.260494900253088,-4.04692921026901,"Not significant","OSGEP"
"TANK",0.325162750668716,3.91600437728888,2.60250516580875,0.0289812963239499,0.262764453575573,-4.06047260990548,"Not significant","TANK"
"BAZ1A",0.335259392856534,5.11201264401881,2.60219566522488,0.0289959083316277,0.262764453575573,-4.06097015286968,"Not significant","BAZ1A"
"MYL9",-0.499173867942474,4.14378115853578,-2.60170291654495,0.0290191870910581,0.262764453575573,-4.06176226531523,"Not significant","MYL9"
"ETF1",-0.388082762933191,5.23312699197204,-2.5982357110567,0.0291835204816103,0.263696147172782,-4.06733543792568,"Not significant","ETF1"
"SREK1",-0.326704961426006,4.23179354382582,-2.59610459512135,0.0292849928823943,0.264045788796968,-4.07076055333247,"Not significant","SREK1"
"GSTM1",-0.490213269883538,5.83661078186909,-2.59372917825881,0.0293985165597168,0.264045788796968,-4.07457791610713,"Not significant","GSTM1"
"DRG2",-0.468862426428187,4.64625224074773,-2.59355669336402,0.0294067770375002,0.264045788796968,-4.07485508809911,"Not significant","DRG2"
"TLE1",-0.323858063131814,3.39710858080044,-2.58992451740777,0.029581269625163,0.265058056850103,-4.08069124625197,"Not significant","TLE1"
"PFDN4",-0.325343794612937,4.77904305763662,-2.58842541721497,0.0296535912230722,0.265152528186303,-4.08309970444121,"Not significant","PFDN4"
"FUS",-0.308534994953287,5.1358218309095,-2.58211410666632,0.029960027561813,0.266686990368165,-4.09323760856369,"Not significant","FUS"
"YWHAG",-0.303813395860147,4.97864913609598,-2.58078538239793,0.0300249469079298,0.266686990368165,-4.09537156010309,"Not significant","YWHAG"
"CTSG",-0.316626162547137,5.08452562990429,-2.57793641202653,0.0301646206568205,0.266686990368165,-4.09994658972052,"Not significant","CTSG"
"PFDN6",-0.306348279614779,5.36094660006388,-2.57584560287101,0.0302675405791879,0.266686990368165,-4.10330372084642,"Not significant","PFDN6"
"ATG5",-0.310036020123855,3.96988563401021,-2.57551426765858,0.0302838829309216,0.266686990368165,-4.10383570147207,"Not significant","ATG5"
"AKAP8",0.413602029512979,4.36328432940051,2.57483538709907,0.0303173948959822,0.266686990368165,-4.10492566218111,"Not significant","AKAP8"
"DCK",-0.315796956346961,4.86825046796696,-2.57358433409863,0.0303792490876002,0.266686990368165,-4.10693416563357,"Not significant","DCK"
"GGH",-0.30787462364841,5.04787544218595,-2.57128980789516,0.0304930244891192,0.266686990368165,-4.11061759095857,"Not significant","GGH"
"CTDP1",-0.706508700842171,3.33391391108706,-2.57043903402251,0.0305353194365614,0.266686990368165,-4.11198323994432,"Not significant","CTDP1"
"CD4",-0.396938129114873,4.11618088617374,-2.57004319465346,0.0305550181047036,0.266686990368165,-4.11261861540067,"Not significant","CD4"
"STMN1",-0.325813077301028,5.60318348535627,-2.56885111943099,0.0306144181223717,0.266686990368165,-4.11453198061542,"Not significant","STMN1"
"PPIE",-0.336038053660564,4.90887031083898,-2.56854150300956,0.0306298650144324,0.266686990368165,-4.11502891822193,"Not significant","PPIE"
"RPS9",-0.35767104781899,5.02049090969424,-2.56847938383329,0.0306329651098568,0.266686990368165,-4.11512861922192,"Not significant","RPS9"
"HACD3",-0.358456833114584,3.99090140334039,-2.5655243041693,0.0307808052479523,0.267431611587472,-4.11987114841485,"Not significant","HACD3"
"SULT1A1",-0.300074249624601,5.14636418356984,-2.56056847574563,0.0310303532358972,0.269037180566113,-4.12782302714847,"Not significant","SULT1A1"
"PIK3CB",-0.467814044025953,3.735645661728,-2.55843959750346,0.0311381751836774,0.269037180566113,-4.13123829837737,"Not significant","PIK3CB"
"SLC7A1",-0.472510826249553,4.87582975633319,-2.55813460542724,0.0311536530152279,0.269037180566113,-4.1317275536652,"Not significant","SLC7A1"
"NAA50",-0.323529155420304,4.98565706067239,-2.55250644515237,0.0314406642510964,0.270851886175326,-4.14075460722868,"Not significant","NAA50"
"NOTCH2",0.352676826941239,3.90641202633169,2.54974368868345,0.0315825231228605,0.270851886175326,-4.14518483346322,"Not significant","NOTCH2"
"PSME4",-0.357213811459357,4.15536447881362,-2.54872642410188,0.0316349182488466,0.270851886175326,-4.14681590648956,"Not significant","PSME4"
"OXR1",-0.304949455263058,3.99185933496215,-2.54868700401295,0.0316369503719947,0.270851886175326,-4.14687911052107,"Not significant","OXR1"
"ZBTB7A",0.393674782300513,3.34623235461382,2.54531144021018,0.0318114492953947,0.270851886175326,-4.15229080856912,"Not significant","ZBTB7A"
"HSPA14",-0.304948600555924,4.99572168413497,-2.54414578566207,0.0318719317350306,0.270851886175326,-4.15415935421133,"Not significant","HSPA14"
"ASL",-0.308161164517147,5.14473373650385,-2.54371985011307,0.0318940610873813,0.270851886175326,-4.15484209983352,"Not significant","ASL"
"NONO",0.318991500432463,4.88867920826631,2.54331403670692,0.0319151593494751,0.270851886175326,-4.15549257627682,"Not significant","NONO"
"TYROBP",0.300677753152789,4.96973796576715,2.54151429942656,0.0320088967775255,0.270851886175326,-4.15837719286263,"Not significant","TYROBP"
"BAX",-0.383993878354891,4.29047620743412,-2.53996133291414,0.0320900035017549,0.270851886175326,-4.1608660563964,"Not significant","BAX"
"GTPBP6",0.310957522210289,4.02975475587613,2.53975945794487,0.0321005619576088,0.270851886175326,-4.16118957589124,"Not significant","GTPBP6"
"CASP2",-0.415704451370821,4.47989766163002,-2.53867246247456,0.0321574739086971,0.270851886175326,-4.1629315040402,"Not significant","CASP2"
"RNPEP",-0.34687605863966,4.85147782445388,-2.53816322374512,0.0321841710040578,0.270851886175326,-4.16374753140177,"Not significant","RNPEP"
"OPTN",0.408680197799612,4.68619681512602,2.53408974745724,0.0323985271286856,0.27151191159564,-4.1702742217421,"Not significant","OPTN"
"SAR1B",-0.297937831128198,4.13544290765384,-2.53128136137303,0.0325471448076438,0.27151191159564,-4.1747730628356,"Not significant","SAR1B"
"ISG20",0.46092043681227,3.07940963805787,2.53091574621591,0.032566543132335,0.27151191159564,-4.17535870050548,"Not significant","ISG20"
"HSP90AA1",-0.330218989838177,5.11128904689784,-2.53079210414418,0.0325731057933302,0.27151191159564,-4.17555674603734,"Not significant","HSP90AA1"
"STRAP",-0.37020027224186,4.8707554922999,-2.5306580496731,0.0325802226213893,0.27151191159564,-4.17577146821196,"Not significant","STRAP"
"GORASP2",-0.332335128920447,4.13662907996845,-2.52949263829743,0.032642158989597,0.27151191159564,-4.1776381005162,"Not significant","GORASP2"
"FLYWCH2",-0.338664346366458,3.9531329250859,-2.52782876796483,0.0327307909234668,0.271722542830792,-4.18030289614551,"Not significant","FLYWCH2"
"CHAMP1",0.350207228809206,5.21117579880591,2.52573812588533,0.0328424985849236,0.272123559703653,-4.18365083334854,"Not significant","CHAMP1"
"C21orf59",-0.300476895154568,5.1078206202911,-2.52436342531712,0.0329161601520272,0.272208399561659,-4.18585204745809,"Not significant","C21orf59"
"TXNDC9",-0.391237758470434,4.57073635114018,-2.52012417405789,0.0331443595929313,0.27356844494781,-4.19263896220767,"Not significant","TXNDC9"
"PBXIP1",0.296936675987253,4.32999163815,2.51586984251332,0.0333749650535391,0.274756797317859,-4.19944831974635,"Not significant","PBXIP1"
"C5orf22",-0.342094560216317,3.46746361887042,-2.51510915318864,0.0334163672413612,0.274756797317859,-4.20066567544543,"Not significant","C5orf22"
"EIPR1",-0.316528294575879,4.36571014512383,-2.51340063942079,0.0335095445432027,0.274996109329687,-4.20339966349826,"Not significant","EIPR1"
"STAT2",0.346880853249876,3.78510438983466,2.50964231360633,0.0337154296139016,0.276157679203942,-4.20941280140916,"Not significant","STAT2"
"IFT27",-0.294702221799937,4.70928000560505,-2.50781264642887,0.0338161188112458,0.276231656672413,-4.21233968411193,"Not significant","IFT27"
"EIF3G",-0.301176831754385,4.90820563828848,-2.50543806357397,0.0339472446581569,0.276231656672413,-4.21613777009243,"Not significant","EIF3G"
"PLRG1",0.31304430541234,4.47362437745465,2.50491827500486,0.0339760155397034,0.276231656672413,-4.21696908510044,"Not significant","PLRG1"
"RNF126",-0.364942165020244,4.32452986612882,-2.50481201813094,0.0339818999820676,0.276231656672413,-4.21713902195062,"Not significant","RNF126"
"AGPAT2",0.350566645937992,5.02575013545891,2.50341745769258,0.034059224553316,0.27632571764247,-4.21936924228553,"Not significant","AGPAT2"
"SNX4",-0.414181986173418,4.05916056388053,-2.50228340608926,0.0341222344712276,0.27632571764247,-4.22118270777472,"Not significant","SNX4"
"CCDC9",-0.29938732133682,4.78961587710212,-2.49701706385143,0.0344163743164308,0.277857501101762,-4.22960245301142,"Not significant","CCDC9"
"RPF2",0.299121024783619,5.44531163956455,2.49658061911791,0.0344408645354467,0.277857501101762,-4.23030010917572,"Not significant","RPF2"
"ANP32A",-0.350585251928578,5.25616207018168,-2.49242399994751,0.0346749804762319,0.279221418769207,-4.23694349129084,"Not significant","ANP32A"
"CPSF2",0.336352038239471,4.84492368981362,2.4882452408224,0.0349119482283697,0.280340690717345,-4.24362048064446,"Not significant","CPSF2"
"CCDC12",-0.426534883894107,4.78894365265728,-2.48707460059952,0.0349786224751018,0.280340690717345,-4.24549065404917,"Not significant","CCDC12"
"EIF5B",-0.299172081141354,5.17808931375386,-2.48652572318507,0.035009927824906,0.280340690717345,-4.2463674722938,"Not significant","EIF5B"
"DCUN1D1",-0.323393759475647,4.35374820742755,-2.48433357528361,0.0351352371207074,0.280820181977796,-4.24986906251329,"Not significant","DCUN1D1"
"SASS6",-0.363722826297341,4.40101968893723,-2.47722009707196,0.0355449598218825,0.282857591056541,-4.26122818217786,"Not significant","SASS6"
"NUTF2",-0.425420223461761,5.36550432667804,-2.47717550223824,0.0355475434032051,0.282857591056541,-4.26129937630074,"Not significant","NUTF2"
"NEDD8",-0.341571495847841,4.92986488089897,-2.47587884967801,0.035622746482906,0.282857591056541,-4.26336934485764,"Not significant","NEDD8"
"HIRIP3",-0.292014660416632,5.05758456716844,-2.47438691123762,0.0357094724316624,0.282857591056541,-4.26575084408616,"Not significant","HIRIP3"
"CDC37",-0.30828036162913,5.56376775579031,-2.47421175850358,0.0357196678361242,0.282857591056541,-4.26603041509327,"Not significant","CDC37"
"TAPBP",0.296335806288569,4.53900887450766,2.46921339429199,0.0360118446192239,0.283088625133414,-4.27400718616515,"Not significant","TAPBP"
"PLCB2",-0.299434304346991,4.44531651732397,-2.46896705099327,0.0360263060529512,0.283088625133414,-4.27440024952314,"Not significant","PLCB2"
"FAM103A1",0.3118394476984,3.92248792266559,2.46800288191756,0.0360829628064607,0.283088625133414,-4.27593860617013,"Not significant","FAM103A1"
"WBP2",-0.306738063770301,5.31005019796751,-2.4653164852803,0.0362412912941674,0.283088625133414,-4.28022428449813,"Not significant","WBP2"
"CBSL",-0.317108176866191,5.12534987355104,-2.46527707819971,0.0362436189891847,0.283088625133414,-4.28028714573745,"Not significant","CBSL"
"WDR81",-0.570766086432597,3.84889831819399,-2.46398129953141,0.0363202411676624,0.283088625133414,-4.28235404572981,"Not significant","WDR81"
"CYB5R2",-0.346166578004634,5.11331936504715,-2.46389659318167,0.0363252556640061,0.283088625133414,-4.28248915459862,"Not significant","CYB5R2"
"GGACT",-0.408126387585171,4.2625960163599,-2.46281697550916,0.0363892280802045,0.283088625133414,-4.28421110381114,"Not significant","GGACT"
"DNAJB3",0.345253190867679,3.32150974074799,2.46265658840503,0.0363987413594716,0.283088625133414,-4.28446690413998,"Not significant","DNAJB3"
"PSMD14",-0.301817112850663,5.16202211640945,-2.4624935253396,0.0364084159071866,0.283088625133414,-4.28472696941687,"Not significant","PSMD14"
"SPEN",0.348390322417619,4.28290743584546,2.46053486227756,0.0365248243569365,0.283480191934849,-4.2878505620831,"Not significant","SPEN"
"COMMD8",-0.46342479526735,4.23498927334035,-2.45623488246,0.0367816878942025,0.284958491772414,-4.29470648315853,"Not significant","COMMD8"
"LTN1",0.294929080108322,3.60044125236107,2.45453121261363,0.0368839561393239,0.285235927477438,-4.29742225180166,"Not significant","LTN1"
"SEPT7",-0.288791494838197,4.87525899972856,-2.45263122849056,0.0369983434035577,0.285605917064873,-4.30045057098505,"Not significant","SEPT7"
"DHX9",0.324893833300782,4.75456805991116,2.45023194752499,0.0371432961900246,0.28621010277843,-4.304274114358,"Not significant","DHX9"
"DPM3",-0.340044566210954,4.022855885941,-2.44757685488035,0.0373043641244784,0.286936076742404,-4.30850455500999,"Not significant","DPM3"
"HARS",-0.330844351211277,5.27464084750568,-2.44538170061074,0.0374380562623745,0.287198954754851,-4.31200154735208,"Not significant","HARS"
"TRIM22",0.526216683276669,3.67192164738135,2.44180685156115,0.0376567994478204,0.287198954754851,-4.31769526458083,"Not significant","TRIM22"
"IPO11",-0.322204312138355,3.80135095303855,-2.44102133052934,0.0377050355387824,0.287198954754851,-4.31894617580454,"Not significant","IPO11"
"SPR",-0.346380971726354,4.52849738961131,-2.44083943752687,0.0377162137278009,0.287198954754851,-4.31923582290032,"Not significant","SPR"
"SMAP",-0.296761336923491,4.51427160268431,-2.44070461008256,0.0377245016460731,0.287198954754851,-4.31945052011699,"Not significant","SMAP"
"GTF2F2",-0.297513724086357,5.59755178051064,-2.44045206851863,0.03774003040115,0.287198954754851,-4.31985265779666,"Not significant","GTF2F2"
"EPB41",-0.313534267418131,4.2880347845553,-2.43731965591547,0.0379331724684754,0.28815783404371,-4.32483996859073,"Not significant","EPB41"
"PDK1",0.414381171712812,4.5767480785939,2.4336686322098,0.0381595349243338,0.28936523656403,-4.33065152367118,"Not significant","PDK1"
"KIF3B",-0.325767671168658,3.87947968975525,-2.42875123038188,0.0384665403180135,0.290448322563895,-4.33847632499063,"Not significant","KIF3B"
"FTO",-0.288070413690621,4.77070365183862,-2.42722061893571,0.0385626011351886,0.290448322563895,-4.34091130959476,"Not significant","FTO"
"PRMT5",-0.330956758275758,5.27326645125887,-2.42542479987976,0.0386756108526538,0.290448322563895,-4.3437678381892,"Not significant","PRMT5"
"INTS1",0.302822855742019,4.12370599042992,2.42472058960565,0.0387200162811232,0.290448322563895,-4.34488788629893,"Not significant","INTS1"
"HDGF",-0.321979460429003,5.24759821991749,-2.42419688944321,0.0387530721742622,0.290448322563895,-4.34572079328387,"Not significant","HDGF"
"CCT8",-0.289721580738421,5.13100542821641,-2.42270309864367,0.0388475144839459,0.290448322563895,-4.34809637390289,"Not significant","CCT8"
"SMARCA5",0.306917560468737,5.13854837323359,2.42078580571137,0.0389690677339557,0.290448322563895,-4.35114504882345,"Not significant","SMARCA5"
"ITGAM",0.330329801535146,3.85300686027413,2.42062770296318,0.0389791080672202,0.290448322563895,-4.35139642670769,"Not significant","ITGAM"
"NCAM1",-0.28684261732331,5.15015559724255,-2.41965630321225,0.0390408534407618,0.290448322563895,-4.35294085069348,"Not significant","NCAM1"
"CUX1",0.332524395621606,4.36949342366966,2.41886302978331,0.03909134870039,0.290448322563895,-4.35420198567162,"Not significant","CUX1"
"RBM5",0.386360475657373,3.54945373363509,2.41618984356677,0.0392619873857541,0.290448322563895,-4.35845120301504,"Not significant","RBM5"
"TDP1",-0.298435925417627,4.31192689878233,-2.41531495362026,0.0393179954103327,0.290448322563895,-4.35984170820193,"Not significant","TDP1"
"YKT6",-0.297804286761144,4.87225092761871,-2.41527609420565,0.0393204849246882,0.290448322563895,-4.35990346713732,"Not significant","YKT6"
"BLMH",-0.466103279412243,4.11911028567465,-2.41465561168978,0.0393602571589291,0.290448322563895,-4.3608895690361,"Not significant","BLMH"
"SEPT2",-0.38137583288693,4.4896290305653,-2.41439107772216,0.0393772256539375,0.290448322563895,-4.36130996497532,"Not significant","SEPT2"
"RANBP2",0.323957817602402,4.68384698888165,2.41426808683145,0.0393851173653744,0.290448322563895,-4.36150541843428,"Not significant","RANBP2"
"EML2",-0.29249227216578,5.23367903472117,-2.40871470745624,0.0397430936718717,0.292585519793608,-4.37032869351512,"Not significant","EML2"
"COG1",0.344743519473426,4.02264985163601,2.40716527939336,0.0398435472947533,0.29282278251555,-4.37278974434551,"Not significant","COG1"
"METTL14",-0.299529526318694,4.74725053900433,-2.40581392327987,0.0399313654172607,0.292966530548518,-4.37493593479204,"Not significant","METTL14"
"GMPR2",-0.361650585116267,4.18642607422349,-2.40368132530347,0.040070344215883,0.293484500639198,-4.37832239724587,"Not significant","GMPR2"
"POLDIP3",0.307998603337029,4.48555927708465,2.40079039645167,0.0402595103044983,0.293826468506874,-4.38291211515754,"Not significant","POLDIP3"
"CD81",-0.30186360224674,3.94095538953292,-2.40049403188321,0.0402789528069826,0.293826468506874,-4.38338257044416,"Not significant","CD81"
"WDR26",0.394127904910839,4.24173297537786,2.39983209975971,0.0403224114516656,0.293826468506874,-4.38443329403448,"Not significant","WDR26"
"PPP3CA",-0.313358453145967,4.96972599669338,-2.39413952313728,0.040698081143731,0.295381741257385,-4.39346708929838,"Not significant","PPP3CA"
"SNF8",-0.367734309297547,4.47839314157703,-2.39211721482029,0.0408323742487632,0.295381741257385,-4.39667535076588,"Not significant","SNF8"
"SMPD4",0.316360318351227,3.72553366369203,2.39124236417827,0.0408906057091955,0.295381741257385,-4.39806307682457,"Not significant","SMPD4"
"SEMA4A",-0.429114765029511,4.26531798953671,-2.39116354056068,0.0408958563828464,0.295381741257385,-4.39818810527481,"Not significant","SEMA4A"
"TSC2",0.396352287697389,4.37036802028376,2.39109293862598,0.04090055995426,0.295381741257385,-4.3983000919543,"Not significant","TSC2"
"SUN2",0.310948234880497,4.48131361629826,2.39036970348975,0.04094877354337,0.295381741257385,-4.39944722772718,"Not significant","SUN2"
"DIP2B",-0.371068714050901,3.07679210040917,-2.38685734426882,0.0411837242199579,0.296578094550435,-4.40501724846471,"Not significant","DIP2B"
"SNAP29",-0.311953578874537,4.51622851373565,-2.38577586118549,0.0412563364508239,0.296603343462204,-4.40673196871746,"Not significant","SNAP29"
"CPSF4",0.297387239728189,4.82011795776591,2.38384972400467,0.0413859746796487,0.297037798202428,-4.40978552022566,"Not significant","CPSF4"
"CCDC91",-0.343399789729457,4.61829185628008,-2.38060472898576,0.0416052930468412,0.297355768822172,-4.41492875251675,"Not significant","CCDC91"
"RPA2",-0.310076850772458,4.67384064671884,-2.37918653195136,0.041701505951072,0.297355768822172,-4.41717610763539,"Not significant","RPA2"
"CLTA",-0.281119497968818,5.17427278866932,-2.37864539436755,0.041738275790585,0.297355768822172,-4.41803355235552,"Not significant","CLTA"
"VAV3",-0.33643031946009,3.79386921420872,-2.37801992029139,0.0417808162904327,0.297355768822172,-4.41902458018522,"Not significant","VAV3"
"VBP1",-0.295131717860037,4.77392324498056,-2.37796789902089,0.0417843563605068,0.297355768822172,-4.41910700249143,"Not significant","VBP1"
"KDM2A",0.296307955924629,4.64583056826341,2.37626774269767,0.0419002166128438,0.297355768822172,-4.42180051924025,"Not significant","KDM2A"
"TTC1",-0.283685875760935,5.18659059476562,-2.3760475254913,0.0419152470031253,0.297355768822172,-4.42214937497597,"Not significant","TTC1"
"PAFAH1B1",-0.288133511845404,5.38034658046154,-2.37465114239461,0.0420106782524291,0.297540975345587,-4.42436129103466,"Not significant","PAFAH1B1"
"LDHA",-0.321624340694724,5.24286283965094,-2.372777795908,0.0421390444720141,0.297958449545114,-4.42732830905203,"Not significant","LDHA"
"IDE",-0.32480963051787,4.3967540421093,-2.37040043575806,0.0423025069137024,0.298622302094754,-4.43109288535325,"Not significant","IDE"
"ARHGAP18",-0.350931092481011,4.05312562128788,-2.36938328848413,0.0423726357307518,0.29862619467387,-4.43270330866051,"Not significant","ARHGAP18"
"CD63",-0.406053581093667,4.89189563988666,-2.36200835555759,0.0428845697209093,0.301491030650558,-4.44437550041758,"Not significant","CD63"
"HIST1H1B",0.291267789746396,5.78263759020336,2.36150657981459,0.0429196224900957,0.301491030650558,-4.44516937332473,"Not significant","HIST1H1B"
"TPM3",-0.280268432602524,4.30882259238079,-2.36028236133984,0.0430052623847149,0.301598996985615,-4.44710609171351,"Not significant","TPM3"
"HAUS6",0.406362838601955,4.1480036499421,2.35749622749335,0.0432007970400529,0.302476053663796,-4.45151296716265,"Not significant","HAUS6"
"THOC1",0.328978222308546,4.61741843356536,2.35581036071614,0.0433195406978443,0.302813466897635,-4.45417898987072,"Not significant","THOC1"
"BPNT1",-0.299928722969714,5.37468434309303,-2.35448805255531,0.043412903258679,0.30297265168496,-4.45626979552172,"Not significant","BPNT1"
"SNX3",-0.348212688436185,4.77086015181289,-2.35342403029993,0.043488173956416,0.303005263995028,-4.45795202122431,"Not significant","SNX3"
"CPSF7",0.284149147780859,5.11592198869266,2.35139705467954,0.0436319231922179,0.303514123729334,-4.46115622718528,"Not significant","CPSF7"
"DDX10",0.295075097384812,4.36692369015711,2.34863070501778,0.0438288665287478,0.304390768837194,-4.46552825509357,"Not significant","DDX10"
"ARHGAP30",0.298879380742009,4.22720174927321,2.34566318689687,0.0440411094610699,0.30502296167415,-4.47021696801699,"Not significant","ARHGAP30"
"VCL",-0.300876862306867,4.97982492007272,-2.34537143717828,0.0440620308103385,0.30502296167415,-4.47067786588209,"Not significant","VCL"
"WDR1",-0.297634881805848,5.54812348753015,-2.34278145438414,0.0442481897969171,0.305469167736895,-4.47476889434522,"Not significant","WDR1"
"GTF2I",0.280552158277209,4.75029441065534,2.34249494358959,0.044268830925524,0.305469167736895,-4.47522139367868,"Not significant","GTF2I"
"CISD3",0.410628294449802,4.37044640392129,2.34144161089437,0.0443447981776066,0.305502205101585,-4.47688486420602,"Not significant","CISD3"
"CAPZA2",-0.30077858239157,3.93726815819643,-2.33938821653541,0.044493261515868,0.305834586407835,-4.48012720149202,"Not significant","CAPZA2"
"CNPY3",-0.27477377802463,5.71940324880564,-2.33741189265721,0.0446366166268374,0.305834586407835,-4.48324724729161,"Not significant","CNPY3"
"QPRT",-0.348945478804282,5.48238826708782,-2.33690945726507,0.0446731341411701,0.305834586407835,-4.484040354428,"Not significant","QPRT"
"NFKBIE",-0.39697101896015,4.16832667164556,-2.33684154756257,0.0446780721523096,0.305834586407835,-4.48414754871846,"Not significant","NFKBIE"
"CPPED1",-0.30229027206991,4.73538069699704,-2.33510974143283,0.0448041818189298,0.30620947192173,-4.48688093980826,"Not significant","CPPED1"
"SETDB1",0.280567048929259,4.261795101223,2.33231838473823,0.045008188588275,0.306643154326223,-4.49128571454497,"Not significant","SETDB1"
"HEBP2",-0.350036461050861,5.46441785397493,-2.33106628726656,0.0450999963003366,0.306643154326223,-4.49326114607266,"Not significant","HEBP2"
"YME1L1",0.2993492529557,4.32522584715015,2.32906052714003,0.0452474506622787,0.306643154326223,-4.49642513110854,"Not significant","YME1L1"
"NCDN",0.494435197101653,3.83713136929475,2.32900580458636,0.045251480282711,0.306643154326223,-4.4965114445441,"Not significant","NCDN"
"NSA2",0.327895124960855,4.89202165346949,2.32871952099171,0.0452725672094682,0.306643154326223,-4.49696298983475,"Not significant","NSA2"
"SAAL1",0.296062187383566,3.99004136078244,2.32730506750352,0.0453768948184896,0.306643154326223,-4.49919377429224,"Not significant","SAAL1"
"GTF2F1",-0.292503583367211,4.2100607342356,-2.3269104659441,0.0454060422791104,0.306643154326223,-4.49981605949038,"Not significant","GTF2F1"
"PSMB3",-0.289983319979068,5.57060375505828,-2.32646187789305,0.0454391999420963,0.306643154326223,-4.50052345208538,"Not significant","PSMB3"
"ARL14EP",0.34493047641391,4.47170537387882,2.32493385155745,0.0455523245156916,0.306923982451097,-4.50293281206484,"Not significant","ARL14EP"
"MTHFD1",-0.283005611265928,5.21649126976657,-2.31988626106535,0.0459279936610019,0.30799082753928,-4.51088917628024,"Not significant","MTHFD1"
"SNX17",-0.311938539865864,4.5780939675555,-2.31900167640972,0.045994143508021,0.30799082753928,-4.51228311166527,"Not significant","SNX17"
"RPS8",0.295880698745555,4.39094037563266,2.31860751737951,0.0460236492696523,0.30799082753928,-4.51290419110329,"Not significant","RPS8"
"CTSV",0.274268218794576,4.73238674339322,2.31780361314728,0.0460838854543289,0.30799082753928,-4.51417083377446,"Not significant","CTSV"
"PPIH",-0.272228798882797,4.78793444576824,-2.31630813453737,0.0461961480678523,0.30799082753928,-4.51652686071537,"Not significant","PPIH"
"IMPDH1",-0.314025440724651,5.21300583792738,-2.3153937884802,0.0462649191113766,0.30799082753928,-4.51796717867061,"Not significant","IMPDH1"
"NMT1",-0.287292104368577,5.01493590102676,-2.31405016667095,0.046366160758291,0.30799082753928,-4.5200834712609,"Not significant","NMT1"
"DDT",-0.496713659184134,5.53486424468008,-2.31401071527439,0.046369136714481,0.30799082753928,-4.52014560548998,"Not significant","DDT"
"ZNF330",-0.326645061380617,3.51114788968945,-2.31158818234749,0.0465522383142811,0.30799082753928,-4.52396051665862,"Not significant","ZNF330"
"BUD31",0.290174527105493,4.6107713844413,2.31107916369257,0.0465908019039435,0.30799082753928,-4.52476198107501,"Not significant","BUD31"
"ANP32E",-0.293758289644727,5.96205518991359,-2.31072531890079,0.0466176279832701,0.30799082753928,-4.52531909551236,"Not significant","ANP32E"
"CTCF",0.305958773736326,4.96908153397347,2.31028805759273,0.0466507991756625,0.30799082753928,-4.52600751835594,"Not significant","CTCF"
"LAS1L",0.347668837449926,3.87685969215904,2.3096052560014,0.0467026439272322,0.30799082753928,-4.52708245807626,"Not significant","LAS1L"
"RAB32",-0.386497025869771,4.87692140127091,-2.30943880671023,0.0467152909431666,0.30799082753928,-4.52734448917519,"Not significant","RAB32"
"PGLS",-0.30177223294071,5.08118383897499,-2.30643579846573,0.0469440440943013,0.30902429026494,-4.53207118258415,"Not significant","PGLS"
"TFEB",-0.284968350920701,5.05968306289068,-2.30509429758927,0.0470465890437783,0.309225053868142,-4.53418221849964,"Not significant","TFEB"
"HIST2H2BF",0.382661737562475,6.34026259770484,2.30086894544214,0.0473710221568711,0.310440726201321,-4.54082949077856,"Not significant","HIST2H2BF"
