"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Significance","GN"
"NDUFA9",-0.160148145258995,5.33245492875697,-1.34538607985629,0.21575823734419,0.926139644611132,-5.20090020816129,"Not significant","NDUFA9"
"ZCCHC3",0.166977334647756,3.65420696070283,1.34534455586419,0.215771057390713,0.926139644611132,-5.20094813624695,"Not significant","ZCCHC3"
"GMPPB",0.201747900351593,4.42613748968692,1.34523317535913,0.215805448060487,0.926139644611132,-5.20107669014761,"Not significant","GMPPB"
"QPRT",-0.172321148253115,5.57070043236341,-1.3446630983983,0.215981543224899,0.926139644611132,-5.2017345647257,"Not significant","QPRT"
"GDI1",-0.202871767712687,4.25744216182518,-1.34401888525283,0.216180687864814,0.926139644611132,-5.20247779037221,"Not significant","GDI1"
"TXNDC17",-0.206421806088364,4.87126282801,-1.34391009205689,0.216214334552739,0.926139644611132,-5.20260328331327,"Not significant","TXNDC17"
"TCEB3",0.165642456661809,4.36688666884859,1.34235905633638,0.216694517328093,0.926322983905122,-5.20439173443289,"Not significant","TCEB3"
"UBE2J1",0.155558293187869,3.76441228789928,1.34014300426959,0.217382174806346,0.926322983905122,-5.20694482467577,"Not significant","UBE2J1"
"DDX19A",0.154913208824816,4.79696097737945,1.33950749421586,0.217579724576455,0.926322983905122,-5.20767651716963,"Not significant","DDX19A"
"CNOT10",-0.196033004601941,4.67218942799354,-1.33878676376045,0.21780395224572,0.926322983905122,-5.20850607300933,"Not significant","CNOT10"
"POLE4",-0.171409968486014,4.89021476751258,-1.33866484591318,0.217841901967919,0.926322983905122,-5.20864637281629,"Not significant","POLE4"
"RTN1",-0.21119900288729,3.30623660337692,-1.3382973095054,0.217956340519513,0.926322983905122,-5.20906927695608,"Not significant","RTN1"
"TAGLN2",0.172304791392923,4.73796235382821,1.33786208869136,0.218091920610761,0.926322983905122,-5.20956997063274,"Not significant","TAGLN2"
"PPA1",-0.174692479193468,5.06753118236432,-1.33756235713646,0.218185335235445,0.926322983905122,-5.20991473505062,"Not significant","PPA1"
"EFR3A",-0.285180373293887,3.95007157606903,-1.33605750733234,0.218654858439023,0.926322983905122,-5.21164496954875,"Not significant","EFR3A"
"TBC1D9B",0.1689529339749,4.4185576106541,1.33573950402932,0.218754188711145,0.926322983905122,-5.21201044925319,"Not significant","TBC1D9B"
"RIN1",0.1991514514882,4.20501601303606,1.33558085923796,0.21880375688178,0.926322983905122,-5.21219275916975,"Not significant","RIN1"
"NSUN5",0.16418042889283,4.14184041608471,1.33516205868199,0.218934656463885,0.926322983905122,-5.21267396908348,"Not significant","NSUN5"
"FAU",0.159561749891495,4.62663008370531,1.3328260048005,0.219666044834702,0.926322983905122,-5.21535645278944,"Not significant","FAU"
"AP3S1",0.164346900950376,4.23478156926577,1.3324587892504,0.2197812060008,0.926322983905122,-5.2157778647562,"Not significant","AP3S1"
"BPNT1",-0.1661301600872,5.44158362453428,-1.33239620642707,0.21980083754911,0.926322983905122,-5.21584967695341,"Not significant","BPNT1"
"MTHFD2",-0.228236887413294,4.43768983632177,-1.33121766454953,0.220170814584307,0.926322983905122,-5.21720163923236,"Not significant","MTHFD2"
"SMARCAD1",0.196543746394262,3.60211477027495,1.32922334008654,0.220798106398781,0.926322983905122,-5.21948775964698,"Not significant","SMARCAD1"
"RAB24",-0.15418988828052,4.60647053190924,-1.32845411300192,0.221040467504843,0.926322983905122,-5.22036897448735,"Not significant","RAB24"
"MRPS36",0.167377721247243,5.25343745711698,1.32807503214623,0.221159988804018,0.926322983905122,-5.22080312888186,"Not significant","MRPS36"
"DIDO1",0.174527835302816,4.69276028647139,1.32748500497131,0.221346130169123,0.926322983905122,-5.22147872527399,"Not significant","DIDO1"
"UBFD1",-0.164572915951335,3.93250349590807,-1.32713512143777,0.221456574643193,0.926322983905122,-5.22187926410642,"Not significant","UBFD1"
"MRPS7",-0.156650469027177,4.57877642300825,-1.32703043191125,0.221489630195785,0.926322983905122,-5.22199909775551,"Not significant","MRPS7"
"ECHS1",-0.159814812410015,5.52044185844275,-1.32620527927707,0.221750318977541,0.926322983905122,-5.2229434120341,"Not significant","ECHS1"
"PSMB6",-0.185248059795544,4.6085203292056,-1.32610285677313,0.221782695457407,0.926322983905122,-5.22306060041263,"Not significant","PSMB6"
"HMGCS1",0.156227561672493,5.14259347805332,1.32579133947376,0.221881193196273,0.926322983905122,-5.22341699389188,"Not significant","HMGCS1"
"VDAC3",-0.169470178857228,5.35013264273221,-1.32436278870932,0.222333362898652,0.926322983905122,-5.225050678909,"Not significant","VDAC3"
"GNL2",-0.1554561937573,3.98434988574056,-1.32432851078438,0.222344222358532,0.926322983905122,-5.22508986572363,"Not significant","GNL2"
"TXLNG",0.151962299656022,5.10789159122493,1.32395226078734,0.22246345057844,0.926322983905122,-5.22551995696181,"Not significant","TXLNG"
"ZKSCAN1",0.16183948755285,5.95238006146749,1.32245424059851,0.222938695055216,0.926322983905122,-5.22723159842142,"Not significant","ZKSCAN1"
"DLGAP5",0.161857400638973,3.88855101657212,1.32195539917297,0.223097144587983,0.926322983905122,-5.22780131133326,"Not significant","DLGAP5"
"TMED5",-0.163350342739364,5.4920067807281,-1.32149392482298,0.223243810897417,0.926322983905122,-5.22832823057238,"Not significant","TMED5"
"VIMP",0.206499533573007,3.72171450858515,1.32044381857343,0.223577864598868,0.926322983905122,-5.22952683754345,"Not significant","VIMP"
"NUP98",-0.153488243734651,4.74311192109711,-1.3182794034068,0.224267745814764,0.926322983905122,-5.23199548054395,"Not significant","NUP98"
"TLK2",0.152994092678816,4.75389818134558,1.31760113093773,0.224484311464301,0.926322983905122,-5.23276857607041,"Not significant","TLK2"
"NSUN4",-0.186106416487301,4.64077547076807,-1.31711318037055,0.224640219838882,0.926322983905122,-5.23332459059963,"Not significant","NSUN4"
"ZMPSTE24",-0.157871035870847,5.53099056775436,-1.3169205135912,0.224701805598238,0.926322983905122,-5.23354409733598,"Not significant","ZMPSTE24"
"EDC4",0.152972148862796,4.5115798074874,1.31677903258679,0.22474703906593,0.926322983905122,-5.23370527509513,"Not significant","EDC4"
"HINT2",-0.152130960646845,4.94711031305268,-1.31677228845067,0.224749195455567,0.926322983905122,-5.23371295787175,"Not significant","HINT2"
"MYL12B",-0.167701929495554,4.23330725169146,-1.31619705532998,0.224933187286338,0.926322983905122,-5.23436816173878,"Not significant","MYL12B"
"RPS6KA2",-0.158166372609019,4.88429676725283,-1.31598271300572,0.225001778918618,0.926322983905122,-5.23461225736689,"Not significant","RPS6KA2"
"ARHGAP26",0.164248865922369,4.42962448390862,1.31387923624578,0.225675861278293,0.926322983905122,-5.23700641717003,"Not significant","ARHGAP26"
"KIF4A",-0.15160398492196,4.18725343189912,-1.31281120467133,0.226018783866793,0.926322983905122,-5.23822113413999,"Not significant","KIF4A"
"PIK3AP1",0.173616643986873,4.28951271049088,1.31268694516274,0.226058709888283,0.926322983905122,-5.23836241992679,"Not significant","PIK3AP1"
"RPL7",-0.155982910334021,5.63640609570019,-1.31182101072777,0.226337111972561,0.926322983905122,-5.23934677615991,"Not significant","RPL7"
"FEN1",0.188947568924306,5.62417985958953,1.31143742281217,0.226460530884882,0.926322983905122,-5.23978269330539,"Not significant","FEN1"
"ARHGAP17",0.183867005009373,4.75677299502638,1.31119355935296,0.226539023512021,0.926322983905122,-5.24005978359966,"Not significant","ARHGAP17"
"ATP5D",-0.171227141682118,4.80943285839683,-1.31106949969429,0.226578963658687,0.926322983905122,-5.24020073433929,"Not significant","ATP5D"
"Uncharacterized protein FLJ45252 OS=Homo sapiens",0.165231145041766,3.69876814836566,1.31095211678074,0.226616759809035,0.926322983905122,-5.24033409165528,"Not significant","Uncharacterized protein FLJ45252 OS=Homo sapiens"
"MRPL18",-0.189688608875861,5.59789748016091,-1.30928630723682,0.22715371463454,0.927634389354371,-5.24222579860252,"Not significant","MRPL18"
"HIST2H3A",0.189620020034793,3.56734440989367,1.30652268023359,0.228046933096922,0.928978158814289,-5.24536089705787,"Not significant","HIST2H3A"
"SLC1A5",-0.162036233470302,4.42866563251781,-1.30440827869773,0.228732339339713,0.928978158814289,-5.24775671869513,"Not significant","SLC1A5"
"GOT2",-0.153951029302901,4.99766589392955,-1.30404642149239,0.228849815065001,0.928978158814289,-5.24816649544967,"Not significant","GOT2"
"GABPB1",0.168758813867915,5.05939913844801,1.30372162461953,0.228955303057564,0.928978158814289,-5.24853424368035,"Not significant","GABPB1"
"ZBTB7A",0.245994280600386,3.27239210376376,1.30361937394798,0.228988520750065,0.928978158814289,-5.24865000421786,"Not significant","ZBTB7A"
"NUP153",0.178452843202606,4.06214523566592,1.3033828915586,0.229065361396448,0.928978158814289,-5.24891771012311,"Not significant","NUP153"
"GSTK1",-0.156706309780607,4.75420795072297,-1.30270817463837,0.229284719130752,0.928978158814289,-5.24968134535883,"Not significant","GSTK1"
"ADPRHL2",0.169437100062323,3.87666165767678,1.3019170501854,0.229542150075411,0.928978158814289,-5.25057641442073,"Not significant","ADPRHL2"
"SNX8",0.251568669548876,3.49309379270578,1.30168572982982,0.22961746793291,0.928978158814289,-5.25083806339613,"Not significant","SNX8"
"UBXN8",-0.193335053244214,2.77682578528813,-1.30082212691661,0.229898842813352,0.928978158814289,-5.25181463721619,"Not significant","UBXN8"
"VPS37A",-0.15020528115962,4.32121334155387,-1.30028351711911,0.230074478610813,0.928978158814289,-5.25242349917311,"Not significant","VPS37A"
"C12orf43",-0.155533664505308,3.84417578752317,-1.30026628874332,0.230080098513418,0.928978158814289,-5.25244297208305,"Not significant","C12orf43"
"RAB33A",-0.149931673377861,4.49416388002432,-1.29715390414786,0.23109727817056,0.93087705810605,-5.25595818990872,"Not significant","RAB33A"
"ISOC1",-0.15993439729818,4.73956002064629,-1.29662321465717,0.231271097573133,0.93087705810605,-5.25655703900528,"Not significant","ISOC1"
"HCK",0.205360555531082,4.78760923742905,1.29625489605289,0.231391800161477,0.93087705810605,-5.25697257255893,"Not significant","HCK"
"ACAT2",0.150323169180985,4.95565380248197,1.29617513700719,0.231417945246774,0.93087705810605,-5.25706254619718,"Not significant","ACAT2"
"CIAO1",0.165268163687386,4.30448107832024,1.29414796979432,0.232083295938727,0.932144527002678,-5.25934816149343,"Not significant","CIAO1"
"SUN2",0.1704625860814,4.41107079189872,1.29350633534867,0.232294229654143,0.932144527002678,-5.26007113083815,"Not significant","SUN2"
"SNX17",-0.237954525937941,4.61508597451946,-1.29263998996979,0.232579294211007,0.932144527002678,-5.26104693805291,"Not significant","SNX17"
"PPP2R5A",-0.149205839903108,4.31987436579657,-1.29257172767538,0.23260176803818,0.932144527002678,-5.26112380773058,"Not significant","PPP2R5A"
"ARAF",0.162354174728183,4.07120015852136,1.29080273071236,0.233184814000771,0.933338590452625,-5.26311497079702,"Not significant","ARAF"
"ZNF512",0.155168878483002,4.35692867181776,1.29022434792574,0.233375712861395,0.933338590452625,-5.26376561915747,"Not significant","ZNF512"
"RAB10",-0.226082933209595,4.09797054824712,-1.28969026612571,0.23355210767617,0.933338590452625,-5.26436626807522,"Not significant","RAB10"
"DCK",-0.157580252238727,4.94735882002108,-1.28900038607612,0.233780126479171,0.933380746835908,-5.26514190146144,"Not significant","DCK"
"MTMR6",-0.14948710524277,4.25719173284369,-1.28736813471152,0.234320369495707,0.934668239661314,-5.26697600114118,"Not significant","MTMR6"
"CSE1L",-0.213145947548277,4.93041703447634,-1.28474614461585,0.235190412491816,0.937267641982242,-5.26991915697152,"Not significant","CSE1L"
"CTSS",-0.17561984044764,4.34893160932525,-1.2836818850773,0.235544341196887,0.937364886214556,-5.27111269301342,"Not significant","CTSS"
"NT5C2",0.149526923225013,5.0953927132152,1.28335183193071,0.235654194841738,0.937364886214556,-5.27148271067084,"Not significant","NT5C2"
"COLGALT1",-0.153965675745181,5.04581277212777,-1.28154444500572,0.236256528362419,0.937364886214556,-5.2735078751663,"Not significant","COLGALT1"
"ST14",-0.150493664417377,5.2253588061713,-1.28117590838593,0.236379507499222,0.937364886214556,-5.27392059558567,"Not significant","ST14"
"GBP4",0.192635058063046,3.53745832280796,1.28088259500499,0.236477423674966,0.937364886214556,-5.2742490204013,"Not significant","GBP4"
"NXN",-0.157414282967824,4.26605484442604,-1.27606982154419,0.238088969179296,0.937364886214556,-5.2796310815519,"Not significant","NXN"
"SORD",-0.14568416062243,4.82923931074783,-1.27583696731119,0.238167174771983,0.937364886214556,-5.27989115217315,"Not significant","SORD"
"GRSF1",0.151618004635303,4.16395426298526,1.2756523130257,0.238229207535267,0.937364886214556,-5.28009736764823,"Not significant","GRSF1"
"RSRC2",-0.20841922531655,4.32899954373701,-1.27538290957089,0.238319735426976,0.937364886214556,-5.28039819390806,"Not significant","RSRC2"
"RPL38",-0.166127598195983,5.43360355118447,-1.27526844813658,0.238358206806582,0.937364886214556,-5.28052599368452,"Not significant","RPL38"
"OGFOD1",-0.158807523366594,4.08107889529192,-1.27502757971374,0.238439181700185,0.937364886214556,-5.28079490692893,"Not significant","OGFOD1"
"IRS2",-0.166891269786071,3.80854841359535,-1.27336342658438,0.238999270143384,0.937364886214556,-5.28265193527025,"Not significant","IRS2"
"NFS1",0.181299334149992,3.7809574082367,1.2732046848124,0.239052754380777,0.937364886214556,-5.28282899430251,"Not significant","NFS1"
"LIMD1",-0.152252826812024,3.75496832574906,-1.2730330318677,0.239110600101935,0.937364886214556,-5.28302043846555,"Not significant","LIMD1"
"ADA",-0.158408128645678,4.64964632927113,-1.27213832963379,0.239412299252309,0.937364886214556,-5.28401803093694,"Not significant","ADA"
"FADS2",-0.188705638858137,5.47912414850341,-1.272100043505,0.239425216739948,0.937364886214556,-5.28406070994721,"Not significant","FADS2"
"IRAK3",-0.261073974185644,3.79347285991652,-1.27201790998729,0.239452930032711,0.937364886214556,-5.28415226454674,"Not significant","IRAK3"
"ADAM10",-0.164248948981201,4.56703235916399,-1.27169018697103,0.239563536499278,0.937364886214556,-5.28451754123273,"Not significant","ADAM10"
"CERS6",-0.171305790809491,4.83037981294665,-1.27118716193239,0.239733391263191,0.937364886214556,-5.28507809064436,"Not significant","CERS6"
"CC2D1A",0.151259977645946,4.14199285854056,1.27062850035881,0.239922151736284,0.937364886214556,-5.2857004727329,"Not significant","CC2D1A"
"CKAP2",0.148869508387969,4.93968278243645,1.26990783973043,0.240165833638279,0.937364886214556,-5.28650307274267,"Not significant","CKAP2"
"KIN",0.146406141153589,5.03976160565827,1.2697587910673,0.240216258531251,0.937364886214556,-5.28666903191356,"Not significant","KIN"
"CYCS",0.148012244523959,5.31606957700305,1.26873963552162,0.240561290042424,0.937364886214556,-5.28780348270688,"Not significant","CYCS"
"ME2",-0.181642684622891,4.27389066300835,-1.26806441954208,0.240790112129783,0.937364886214556,-5.28855476316987,"Not significant","ME2"
"F5",-0.225281359233144,3.57077822934577,-1.26695039030296,0.241168043585359,0.937364886214556,-5.28979372944957,"Not significant","F5"
"CD74",-0.188654359720104,4.32463129273128,-1.2661955845006,0.241424393492445,0.937364886214556,-5.29063278869433,"Not significant","CD74"
"CMAS",-0.197330336508507,4.69873607071092,-1.26419097722328,0.242106320357847,0.937364886214556,-5.29285959627105,"Not significant","CMAS"
"NUP62",-0.214929366014124,4.10068720213792,-1.26409064098409,0.242140495309658,0.937364886214556,-5.29297099466557,"Not significant","NUP62"
"RHOG",-0.151113207305394,5.11758800071709,-1.26285230132816,0.242562613639611,0.937364886214556,-5.29434539401741,"Not significant","RHOG"
"ABHD12",-0.165131528510194,4.17653928194514,-1.26182033204012,0.242914858657242,0.937364886214556,-5.29549008615087,"Not significant","ABHD12"
"LRRC47",-0.148823819369208,4.70486054197619,-1.26145842688671,0.243038490690541,0.937364886214556,-5.29589137975213,"Not significant","LRRC47"
"ARSB",-0.182158574099344,4.01525788844263,-1.26083663436972,0.243251027634705,0.937364886214556,-5.29658067271592,"Not significant","ARSB"
"SEC24A",-0.147161502047394,3.23911198252747,-1.26043269204357,0.243389184261569,0.937364886214556,-5.29702834876204,"Not significant","SEC24A"
"SLC2A5",-0.145453137294507,5.74288279012746,-1.26043239602125,0.243389285531522,0.937364886214556,-5.29702867679997,"Not significant","SLC2A5"
"CTU2",0.157863648262942,4.47450986499286,1.26039535125017,0.243401958917254,0.937364886214556,-5.29706972767012,"Not significant","CTU2"
"COL9A2",0.153250019312723,4.94017464836003,1.25852557015726,0.244042351068581,0.937364886214556,-5.2991406995763,"Not significant","COL9A2"
"NELFCD",0.196472786316739,4.12805950939471,1.25805593359614,0.244203422026661,0.937364886214556,-5.29966055776128,"Not significant","NELFCD"
"SPG21",0.177667570043255,4.98219297701937,1.25781009046091,0.244287774321147,0.937364886214556,-5.29993264070299,"Not significant","SPG21"
"NDUFA5",-0.185411379818248,5.09098467635405,-1.25605604813866,0.244890322226246,0.937364886214556,-5.30187290143685,"Not significant","NDUFA5"
"WDR75",-0.204802478821751,4.52901381806966,-1.25594065537306,0.244930005639797,0.937364886214556,-5.30200048352702,"Not significant","WDR75"
"NDUFV2",-0.166746010466407,4.52010851744065,-1.25588162531532,0.244950308084003,0.937364886214556,-5.30206574619597,"Not significant","NDUFV2"
"TMED8",-0.19441248160577,5.29150143295133,-1.25539979438312,0.245116078994069,0.937364886214556,-5.30259837639679,"Not significant","TMED8"
"AGPS",-0.143702518132991,4.43480093559304,-1.25523751621652,0.245171930987187,0.937364886214556,-5.30277773371931,"Not significant","AGPS"
"LLPH",0.143571045353927,4.82805056155068,1.25490119453304,0.2452877183369,0.937364886214556,-5.30314940418852,"Not significant","LLPH"
"SERPINB1",-0.166414790981845,4.99036030229198,-1.25424716937705,0.245513014719565,0.937364886214556,-5.30387198542478,"Not significant","SERPINB1"
"EIF4A3",-0.153943591474781,4.72329665879334,-1.25389586427313,0.245634102830645,0.937364886214556,-5.30426001422985,"Not significant","EIF4A3"
"NELFE",0.165634153333292,4.49979885819594,1.25385001138722,0.245649911136846,0.937364886214556,-5.30431065515458,"Not significant","NELFE"
"GPHN",-0.14340007343359,5.21414812971099,-1.25275838317734,0.246026514696552,0.937364886214556,-5.30551591866497,"Not significant","GPHN"
"NMRAL1",-0.154969601262571,5.21604017100352,-1.25262209555453,0.246073566914078,0.937364886214556,-5.30566634564143,"Not significant","NMRAL1"
"OAT",-0.150408387688578,4.70753016323855,-1.25182290550915,0.246349632913885,0.937364886214556,-5.30654823515728,"Not significant","OAT"
"AARSD1",-0.16812610752305,3.82156129030788,-1.25181281505602,0.246353120142129,0.937364886214556,-5.30655936742723,"Not significant","AARSD1"
"HK3",0.155897771558372,4.10725835269289,1.2503475821787,0.246859939708484,0.93846134741259,-5.30817526394478,"Not significant","HK3"
"RAB7A",-0.144220237072437,4.9050625162731,-1.24816082288443,0.247617959030998,0.93932131288892,-5.31058459099688,"Not significant","RAB7A"
"RMND1",-0.195071836835981,4.31174111886812,-1.24744613722904,0.24786612060753,0.93932131288892,-5.31137142236135,"Not significant","RMND1"
"DCP1A",0.146926002361826,4.58771539235951,1.24582025080711,0.248431456331019,0.93932131288892,-5.31316034467027,"Not significant","DCP1A"
"NOLC1",-0.165335188672158,5.19266884407802,-1.24551425361373,0.248537975036242,0.93932131288892,-5.31349685578103,"Not significant","NOLC1"
"ATL2",0.149116232613565,4.51431357609918,1.24481762476826,0.248780616637224,0.93932131288892,-5.31426275116954,"Not significant","ATL2"
"C1QBP",-0.202736845306994,4.77832303170001,-1.24432563637882,0.248952099731276,0.93932131288892,-5.31480349010798,"Not significant","C1QBP"
"GTF2F2",-0.15151053400991,5.67055337554886,-1.24427942249812,0.248968212712463,0.93932131288892,-5.31485427610313,"Not significant","GTF2F2"
"IMPA2",-0.147083092601834,5.24884565709102,-1.24367079361196,0.249180499370329,0.93932131288892,-5.31552300410533,"Not significant","IMPA2"
"STX5",0.154335667474255,4.41190967815064,1.2428479418346,0.249467746698627,0.93932131288892,-5.31642676886911,"Not significant","STX5"
"FAM120B",0.305835956185566,3.20733828171504,1.24239603678002,0.249625618958122,0.93932131288892,-5.31692294464431,"Not significant","FAM120B"
"PDLIM7",0.174691421756473,5.06257417334103,1.24177358776392,0.249843207287339,0.93932131288892,-5.31760617862109,"Not significant","PDLIM7"
"MRPS27",-0.160839726281534,4.32684166718796,-1.24167944154309,0.249876131611513,0.93932131288892,-5.31770949916371,"Not significant","MRPS27"
"EIF3K",0.149081824337442,4.90259071030139,1.24152184567324,0.249931253336241,0.93932131288892,-5.31788244091017,"Not significant","EIF3K"
"SCAF4",0.158368399522953,4.83892223769482,1.23955055044511,0.250621605420697,0.940039785114798,-5.32004447758577,"Not significant","SCAF4"
"GM2A",-0.152009283144138,5.67964874201684,-1.23725502973972,0.25142750969624,0.940039785114798,-5.32255927606142,"Not significant","GM2A"
"SLC30A9",0.179500691345926,4.70846836229929,1.23629390327864,0.251765581282226,0.940039785114798,-5.32361130561841,"Not significant","SLC30A9"
"CEP128",-0.264227278984361,4.36264216415474,-1.23627125640498,0.251773551785446,0.940039785114798,-5.32363608795938,"Not significant","CEP128"
"AKR7A2",-0.166121607243261,4.76480844959441,-1.23585842955389,0.251918881955791,0.940039785114798,-5.32408778974333,"Not significant","AKR7A2"
"AKAP17A",-0.145612076367921,4.735749894268,-1.23530421399171,0.252114096237878,0.940039785114798,-5.32469403875838,"Not significant","AKAP17A"
"MAPK3",0.143118777018736,5.449430776348,1.23527040218346,0.25212601003566,0.940039785114798,-5.32473101926589,"Not significant","MAPK3"
"MRPS34",0.179375230222066,5.4354723668109,1.23479832919924,0.252292396927538,0.940039785114798,-5.3252472634921,"Not significant","MRPS34"
"LMNA",0.191303297849529,3.68989676848402,1.23432822381278,0.252458181372382,0.940039785114798,-5.32576122719248,"Not significant","LMNA"
"AP1G2",0.171005907686939,5.14527253971373,1.23414177029845,0.252523960081845,0.940039785114798,-5.3259650402027,"Not significant","AP1G2"
"SMAP1",0.18828064288835,4.09652132488093,1.23411995533234,0.25253165709165,0.940039785114798,-5.32598888489876,"Not significant","SMAP1"
"TIAL1",0.224482270125539,4.61116302102588,1.23252066508185,0.253096470626089,0.940490467663754,-5.32773622295953,"Not significant","TIAL1"
"HELLS",0.153014849402416,4.02160228402729,1.23235848030478,0.253153807426427,0.940490467663754,-5.32791333809573,"Not significant","HELLS"
"ABCF2",-0.147561794995157,4.70935603366108,-1.23174302179284,0.253371487562859,0.940490467663754,-5.32858531474873,"Not significant","ABCF2"
"IMMT",0.20668770641321,3.68797474427916,1.23095547490266,0.253650260829797,0.940490467663754,-5.32944486045864,"Not significant","IMMT"
"ILK",0.142913911436618,5.28056981594759,1.2306785117035,0.253748360101265,0.940490467663754,-5.32974705802104,"Not significant","ILK"
"DUSP3",-0.162886292623148,5.4682952943669,-1.22752479177891,0.254867626364866,0.942470736787142,-5.33318495348137,"Not significant","DUSP3"
"PPP2R1B",0.153008342687806,4.67510403284284,1.22723373845672,0.254971129119529,0.942470736787142,-5.33350193960935,"Not significant","PPP2R1B"
"RPS15",-0.3185067985913,4.53609443034292,-1.22716953290202,0.254993966250383,0.942470736787142,-5.33357185918547,"Not significant","RPS15"
"ATP5J2",-0.152160735474337,4.7713336329085,-1.22107620127561,0.257169048411721,0.942470736787142,-5.34019645421505,"Not significant","ATP5J2"
"HSPA14",-0.150254312870114,5.07306882797788,-1.22057939068785,0.257347068382935,0.942470736787142,-5.34073561707819,"Not significant","HSPA14"
"EBNA1BP2",-0.144035069158737,5.2946528940755,-1.22010609317136,0.257516758224853,0.942470736787142,-5.34124912698884,"Not significant","EBNA1BP2"
"RPS11",0.181913370704592,5.9945567207744,1.22004232143457,0.257539629204625,0.942470736787142,-5.34131830680637,"Not significant","RPS11"
"UTP14C",0.146500129268186,4.18176878347754,1.21979861482555,0.257627047243582,0.942470736787142,-5.34158265852743,"Not significant","UTP14C"
"ATAD3B",0.160395715512554,4.50674321072225,1.21967238732837,0.257672334981506,0.942470736787142,-5.34171956534794,"Not significant","ATAD3B"
"RPA1",-0.145714482990867,5.30394793083378,-1.21833728361903,0.258151746634379,0.942470736787142,-5.3431670476559,"Not significant","RPA1"
"RXRB",-0.14197077714384,4.46514744464324,-1.21831102034686,0.258161184723324,0.942470736787142,-5.34319551100032,"Not significant","RXRB"
"NMI",-0.153934498679335,4.76423744098368,-1.2182294750058,0.258190491053413,0.942470736787142,-5.34328388478931,"Not significant","NMI"
"SMS",-0.175228546493891,4.25288357181114,-1.21768954646764,0.258384603997563,0.942470736787142,-5.34386892667247,"Not significant","SMS"
"FAM175B",-0.148948157004444,5.50758123039914,-1.21688999820972,0.258672276849855,0.942470736787142,-5.34473496379489,"Not significant","FAM175B"
"CYB5R3",-0.139517930699837,4.83889232568853,-1.21684324181323,0.258689107753574,0.942470736787142,-5.34478559665044,"Not significant","CYB5R3"
"TADA3",0.169412626749157,3.83226627258531,1.21580623927894,0.259062631240391,0.942470736787142,-5.3459082417206,"Not significant","TADA3"
"LRRC14",-0.186768977787831,3.59765397359334,-1.21557162504237,0.259147200224767,0.942470736787142,-5.34616214356591,"Not significant","LRRC14"
"MYBBP1A",0.15999621292261,4.58273702031205,1.213446303612,0.259914336516226,0.942470736787142,-5.34846069980638,"Not significant","MYBBP1A"
"CPQ",0.188905096457336,4.10956033428809,1.21304414198101,0.260059708633627,0.942470736787142,-5.34889533985713,"Not significant","CPQ"
"DIP2B",-0.23084262395134,3.14690514545895,-1.21261753703109,0.260213990084702,0.942470736787142,-5.34935629220135,"Not significant","DIP2B"
"WDR48",-0.195735531198774,3.69665197018815,-1.21228745935348,0.26033341453309,0.942470736787142,-5.34971287129413,"Not significant","WDR48"
"HSPH1",-0.156202354372377,4.98303693049067,-1.21189100328685,0.260476915174933,0.942470736787142,-5.35014107253736,"Not significant","HSPH1"
"CTSC",-0.147832236287377,4.98112144239432,-1.20884136314538,0.261582949858833,0.942470736787142,-5.35343177557261,"Not significant","CTSC"
"NAA30",0.140888148248726,4.42176754261631,1.20828018107847,0.261786900631548,0.942470736787142,-5.35403671293189,"Not significant","NAA30"
"TACC3",0.14927033700227,5.32521063654941,1.20689077512547,0.262292419501442,0.942470736787142,-5.3555336414135,"Not significant","TACC3"
"ACSS2",0.143772038933832,4.8730448281735,1.20685744844451,0.262304554927395,0.942470736787142,-5.35556953299247,"Not significant","ACSS2"
"HECTD1",0.208476129282274,4.37144220254926,1.2067056862162,0.262359822806403,0.942470736787142,-5.35573296679354,"Not significant","HECTD1"
"PGRMC2",-0.140108951351311,5.40188349574822,-1.20600604976498,0.262614736848252,0.942470736787142,-5.35648623203581,"Not significant","PGRMC2"
"UQCRFS1P1",-0.150725871425377,5.54392902260336,-1.20599215618488,0.262619801076959,0.942470736787142,-5.35650118762641,"Not significant","UQCRFS1P1"
"SEC13",-0.167777558311408,5.09502359325774,-1.20593711709547,0.262639863692841,0.942470736787142,-5.35656043271021,"Not significant","SEC13"
"SLC25A13",0.161064101855993,4.34168513536478,1.2048365925502,0.263041288268796,0.942470736787142,-5.35774467684828,"Not significant","SLC25A13"
"CPNE3",-0.142367683153648,5.15630412169958,-1.20439308820415,0.263203203094027,0.942470736787142,-5.35822171458786,"Not significant","CPNE3"
"NUP37",-0.144349028770981,4.25032355299145,-1.20437534879871,0.263209681119144,0.942470736787142,-5.35824079281945,"Not significant","NUP37"
"USP19",0.148208672383759,4.59628571101359,1.2041772219897,0.263282041451283,0.942470736787142,-5.35845385981301,"Not significant","USP19"
"NCF4",-0.210377688234871,4.8292408851565,-1.20314923140075,0.263657750476953,0.942470736787142,-5.3595589904018,"Not significant","NCF4"
"LTF",-0.19623309462059,4.22567515634724,-1.2026095983131,0.263855152256513,0.942470736787142,-5.36013886358432,"Not significant","LTF"
"C17orf62",-0.287393605067995,5.50351294787868,-1.20246164697296,0.263909295267407,0.942470736787142,-5.3602978170292,"Not significant","C17orf62"
