"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Significance","GN"
"TKT",-0.119434583542773,5.43912784276004,-0.967522574944106,0.361889033791589,0.873015098162298,-5.07439718801088,"Not significant","TKT"
"TRPM2",0.146261388923196,4.3062884284852,0.966986209170774,0.362141068297778,0.873015098162298,-5.07482303869177,"Not significant","TRPM2"
"HK1",-0.118558700321677,4.81406910168695,-0.966717800481257,0.362267241101042,0.873015098162298,-5.07503607684073,"Not significant","HK1"
"NHP2",-0.120140788889075,5.01824753158642,-0.966192358845862,0.36251433472099,0.873015098162298,-5.07545299571391,"Not significant","NHP2"
"HNRNPH2",-0.17281709742835,4.15790426825388,-0.965692346668058,0.362749587300022,0.873015098162298,-5.07584957933555,"Not significant","HNRNPH2"
"PNISR",-0.119124936025748,5.11567903710186,-0.965616702770357,0.362785187247153,0.873015098162298,-5.07590956272198,"Not significant","PNISR"
"LEMD3",0.119402204019646,4.23940024374188,0.965512330068252,0.362834312004189,0.873015098162298,-5.07599232141637,"Not significant","LEMD3"
"SDF2L1",0.141915851395093,5.27520026467609,0.96512719012488,0.363015627725138,0.873015098162298,-5.07629764660483,"Not significant","SDF2L1"
"UQCC2",-0.142946201519397,5.1078719876881,-0.964746762100406,0.363194791864096,0.873015098162298,-5.07659914657797,"Not significant","UQCC2"
"NCKAP1L",-0.146990305762577,4.40382043867104,-0.964128453928165,0.36348612804722,0.873015098162298,-5.07708898287165,"Not significant","NCKAP1L"
"HK3",0.152715366271453,4.10566715004943,0.963968883063544,0.363561343522404,0.873015098162298,-5.07721535986184,"Not significant","HK3"
"MRPS31",0.118519683397116,4.33238107802,0.963756883559616,0.363661289851895,0.873015098162298,-5.0773832349979,"Not significant","MRPS31"
"SEC24A",-0.140255635666374,3.24256491571798,-0.96338457259834,0.363836864210112,0.873015098162298,-5.07767798813708,"Not significant","SEC24A"
"VRK3",0.139391417654453,4.67912476320227,0.963092928310732,0.363974442139523,0.873015098162298,-5.07790881887258,"Not significant","VRK3"
"LCP2",-0.150203953109381,4.74356164767739,-0.962677800754517,0.364170338277121,0.873015098162298,-5.07823729358896,"Not significant","LCP2"
"PRKDC",0.163782422676879,4.66811874891721,0.962405867389547,0.36429870475505,0.873015098162298,-5.07845240645074,"Not significant","PRKDC"
"RHOA",-0.145748784814561,5.16259434363909,-0.961138605138463,0.3648973643033,0.873961767628217,-5.07945427125685,"Not significant","RHOA"
"C1orf52",0.177897440997496,4.94894586485336,0.960295525786021,0.365296045860804,0.874123897239669,-5.08012023772975,"Not significant","C1orf52"
"APOBEC3C",-0.274271723054004,4.13257404683313,-0.960134174690075,0.365372383888156,0.874123897239669,-5.08024764226383,"Not significant","APOBEC3C"
"ANKRD44",0.149270294992276,4.13618381431803,0.959146024902958,0.365840155146746,0.874328819649358,-5.08102754404214,"Not significant","ANKRD44"
"SHTN1",0.16083275822736,4.74029367049209,0.958702184324877,0.36605040647023,0.874328819649358,-5.08137765034973,"Not significant","SHTN1"
"RSBN1",0.147344907573622,4.68573625325616,0.958179160839326,0.366298283363107,0.874328819649358,-5.08179006023655,"Not significant","RSBN1"
"CDC123",-0.165770749362717,4.2212412996193,-0.957291723426429,0.36671915412243,0.874328819649358,-5.08248942635681,"Not significant","CDC123"
"LIMS1",-0.123720922774604,5.36324150694526,-0.956741748443976,0.366980163192702,0.874328819649358,-5.0829226018561,"Not significant","LIMS1"
"SEC24B",-0.12390359671011,3.78700509576204,-0.956353244167965,0.367164624513806,0.874328819649358,-5.08322848534979,"Not significant","SEC24B"
"VARS",-0.117915928832794,4.73998305243918,-0.955568784375739,0.367537295964311,0.874328819649358,-5.08384583310959,"Not significant","VARS"
"NDUFB4",-0.117722518997114,4.39285751437002,-0.955414213037092,0.367610761084257,0.874328819649358,-5.08396743128908,"Not significant","NDUFB4"
"ECHDC1",-0.119231179373137,4.62149969620272,-0.955349293772039,0.367641619370652,0.874328819649358,-5.08401849754624,"Not significant","ECHDC1"
"FAM96B",0.132746409833522,4.63000154828492,0.954743978421593,0.367929438926512,0.874328819649358,-5.08449451956278,"Not significant","FAM96B"
"NMNAT1",-0.124111223469267,4.87339564681238,-0.953924848581876,0.368319192063274,0.874328819649358,-5.08513832302912,"Not significant","NMNAT1"
"PCYOX1L",-0.128767934653437,5.62761996605609,-0.95356074455766,0.368492536524461,0.874328819649358,-5.08542436021394,"Not significant","PCYOX1L"
"ARID1B",0.124600213650779,4.02495434232021,0.953218660502915,0.368655453016437,0.874328819649358,-5.08569302346446,"Not significant","ARID1B"
"BECN1",-0.207537017227711,4.86961258170999,-0.952857173107204,0.368827668626912,0.874328819649358,-5.08597684633569,"Not significant","BECN1"
"RBM17",0.116528601910726,5.13347051626592,0.952726593910928,0.368889892383601,0.874328819649358,-5.08607935094932,"Not significant","RBM17"
"UBE2O",-0.12755221847125,4.218301781355,-0.952669673076851,0.368917018816502,0.874328819649358,-5.0861240304542,"Not significant","UBE2O"
"RHOC",0.118449886629513,5.35480373655396,0.952661045448924,0.368921130565002,0.874328819649358,-5.08613080245813,"Not significant","RHOC"
"MAP1S",0.126946778415736,4.39676899445355,0.951465510112399,0.369491228152736,0.874722128692976,-5.08706875412751,"Not significant","MAP1S"
"RAB18",-0.139888775923114,4.58173127556147,-0.951458249764789,0.369494692292723,0.874722128692976,-5.08707444747604,"Not significant","RAB18"
"NASP",-0.12800626297331,5.14469623876536,-0.950471494784361,0.369965729138285,0.875047330871076,-5.08784792529201,"Not significant","NASP"
"EPHX1",-0.164056884902882,5.27909839481935,-0.950263419704424,0.37006511279331,0.875047330871076,-5.08801094942917,"Not significant","EPHX1"
"IPO11",-0.171590099598614,3.87665805930842,-0.949050130606072,0.370645016184965,0.875047330871076,-5.08896100706375,"Not significant","IPO11"
"COPG1",0.123318272380359,4.73231948230672,0.949014397611118,0.370662105361369,0.875047330871076,-5.08898897359061,"Not significant","COPG1"
"ARHGAP11A",0.118461852508961,4.34327740972731,0.94868157418429,0.370821305119721,0.875047330871076,-5.08924942041076,"Not significant","ARHGAP11A"
"ST13P4",-0.134619494493878,5.20690393399298,-0.94861044645836,0.370855334309061,0.875047330871076,-5.08930507154099,"Not significant","ST13P4"
"HM13",-0.159467009266997,4.81478319215585,-0.947689528427782,0.37129613299353,0.875310892839414,-5.0900253223522,"Not significant","HM13"
"ZNF598",0.117583878713046,4.41284166617466,0.94692017805075,0.371664682089828,0.875310892839414,-5.0906266249789,"Not significant","ZNF598"
"TOR1B",-0.128043248360007,4.35689755164717,-0.945829017673318,0.372187856851904,0.875310892839414,-5.09147880938163,"Not significant","TOR1B"
"LAMTOR1",0.117497266818885,4.7730328075712,0.945656908058113,0.372270427546498,0.875310892839414,-5.09161315698111,"Not significant","LAMTOR1"
"PSMA5",-0.138806885307123,4.76481987742106,-0.945211397952669,0.37248422705578,0.875310892839414,-5.09196083287346,"Not significant","PSMA5"
"UCHL3",-0.124337383091511,4.37123110893573,-0.945187895561632,0.372495508342296,0.875310892839414,-5.09197917067223,"Not significant","UCHL3"
"PSPH",-0.126950693713711,3.97597911350603,-0.944579767545383,0.372787501573925,0.875310892839414,-5.09245354356085,"Not significant","PSPH"
"ECM1",-0.118946331147201,4.21922235474369,-0.944474924919352,0.37283785902111,0.875310892839414,-5.09253530304968,"Not significant","ECM1"
"SH3KBP1",-0.142730789502734,4.37674897896621,-0.944185528092718,0.372976886748029,0.875310892839414,-5.09276094774305,"Not significant","SH3KBP1"
"C1orf50",0.1211022296882,4.77166460869181,0.943790497120043,0.373166723745732,0.875310892839414,-5.09306887122523,"Not significant","C1orf50"
"MB21D1",0.117638860235623,4.15037762024681,0.943379663357117,0.373364230993998,0.875310892839414,-5.09338900888462,"Not significant","MB21D1"
"CCDC59",0.117737106561636,4.82311349658197,0.942971297900301,0.373560628432809,0.875310892839414,-5.09370711805047,"Not significant","CCDC59"
"UBE2F",0.127473371300679,3.06175349000021,0.942565987738033,0.37375563220874,0.875310892839414,-5.09402274355796,"Not significant","UBE2F"
"PPP1R8",0.145754863473259,4.12608120285422,0.941967088028151,0.374043914365568,0.875310892839414,-5.09448893317444,"Not significant","PPP1R8"
"MSTO1",0.125248778416407,4.70138096001488,0.941830084951359,0.374109884359814,0.875310892839414,-5.09459554605356,"Not significant","MSTO1"
"AP1G2",0.129235913034566,5.12438754238754,0.940797785990145,0.374607236257244,0.875310892839414,-5.09539847933494,"Not significant","AP1G2"
"RBM34",-0.115316727195724,4.65412353803229,-0.940575403139053,0.374714442306227,0.875310892839414,-5.09557136328981,"Not significant","RBM34"
"CUTA",-0.121654744521558,4.28986892322387,-0.940209542769435,0.374890865256359,0.875310892839414,-5.09585572116699,"Not significant","CUTA"
"S100A10",-0.173055268130361,5.17776852102792,-0.940188287599955,0.374901116684347,0.875310892839414,-5.09587223874358,"Not significant","S100A10"
"CTSG",-0.11636443590238,5.18465649322666,-0.938862539613229,0.375540938910488,0.875310892839414,-5.09690192624831,"Not significant","CTSG"
"MDH2",0.121493255559773,5.40073589431466,0.938592645107458,0.375671292245671,0.875310892839414,-5.09711141326919,"Not significant","MDH2"
"EIF3G",-0.149450499976184,4.98406880417757,-0.93851090580975,0.375710777200464,0.875310892839414,-5.09717484870306,"Not significant","EIF3G"
"ARPC4",-0.142343814197184,5.27871693532742,-0.938437141204129,0.375746412538926,0.875310892839414,-5.09723209159737,"Not significant","ARPC4"
"INTS10",-0.217646496268734,3.78896747901063,-0.937771843138543,0.376067927918953,0.875310892839414,-5.09774822181933,"Not significant","INTS10"
"PPP4R1",0.160776137317336,3.73725546748938,0.937601533757304,0.376150265209275,0.875310892839414,-5.09788030086826,"Not significant","PPP4R1"
"USP15",-0.130873297464517,4.9073064040228,-0.937354999723874,0.376269477467083,0.875310892839414,-5.09807146153541,"Not significant","USP15"
"TOP1",-0.114435082441535,5.35569533351197,-0.936792465810782,0.376541596978852,0.87546941182732,-5.09850750244056,"Not significant","TOP1"
"DDX6",-0.151607333819124,5.00979573473449,-0.935131095921531,0.377346115208643,0.876459263352369,-5.09979412423248,"Not significant","DDX6"
"AMPD3",0.124773853120896,4.02583504101826,0.935069948756659,0.377375749924319,0.876459263352369,-5.09984144538487,"Not significant","AMPD3"
"SP110",-0.118149152136131,3.62190767028377,-0.934488623999259,0.377657572357474,0.876469979574498,-5.10029120835787,"Not significant","SP110"
"NDUFB10",0.194652054853346,5.04587172943249,0.93421807791244,0.377788784299353,0.876469979574498,-5.10050045319632,"Not significant","NDUFB10"
"NDUFAF3",-0.128041443583878,3.77915045305756,-0.933687505260894,0.378046204026897,0.876593359094242,-5.1009106723078,"Not significant","NDUFAF3"
"EML2",-0.11458053305052,5.3226349042788,-0.932881357810285,0.378437573010064,0.876699826455109,-5.10153361426646,"Not significant","EML2"
"PGGT1B",-0.145264671378324,4.82240796340821,-0.932619512140173,0.378564758298468,0.876699826455109,-5.10173586412106,"Not significant","PGGT1B"
"FAM21A",0.125448316817866,4.41547551333798,0.931188455108118,0.379260417057107,0.876699826455109,-5.10284044561846,"Not significant","FAM21A"
"RFTN1",0.188471368013863,2.45767018675309,0.930356190346722,0.379665426785173,0.876699826455109,-5.1034822430197,"Not significant","RFTN1"
"PSMA3",-0.140987162430364,5.13844363485263,-0.929954607513508,0.379860965245387,0.876699826455109,-5.1037917645168,"Not significant","PSMA3"
"TMEM43",0.15235568944582,4.84574652914843,0.929529651338642,0.38006796540091,0.876699826455109,-5.10411918948888,"Not significant","TMEM43"
"USP25",0.178325115487749,3.37130917105946,0.928997422273722,0.380327336333611,0.876699826455109,-5.10452910532213,"Not significant","USP25"
"TRAPPC10",0.228833692837599,3.7161873323534,0.928837982508671,0.380405061395799,0.876699826455109,-5.10465186866555,"Not significant","TRAPPC10"
"RNASET2",-0.123909376682101,5.3517597141529,-0.928791881397416,0.380427537339305,0.876699826455109,-5.1046873619819,"Not significant","RNASET2"
"PHLPP1",-0.115159417314188,3.30808455631647,-0.92865349067016,0.380495013648487,0.876699826455109,-5.1047939010937,"Not significant","PHLPP1"
"SLC2A3",0.140382455019589,3.88094761420006,0.928215648917315,0.380708553784232,0.876699826455109,-5.10513089016678,"Not significant","SLC2A3"
"GINS3",-0.161969134537074,4.64517114556807,-0.928042909442927,0.380792824939812,0.876699826455109,-5.10526380718448,"Not significant","GINS3"
"SSU72",-0.126124385932437,4.35645648528629,-0.927995570493657,0.380815921697708,0.876699826455109,-5.10530022954359,"Not significant","SSU72"
"DNAJC1",0.129806817241113,4.0325820319179,0.92771709383659,0.38095181182171,0.876699826455109,-5.10551445925741,"Not significant","DNAJC1"
"MSH3",0.127957642619543,4.07555795956522,0.927145414696934,0.381230889701429,0.87687190707317,-5.10595409238714,"Not significant","MSH3"
"AARS",-0.119919853729884,5.32309625606884,-0.926399753274554,0.381595126811349,0.877239573794488,-5.10652720859904,"Not significant","AARS"
"HEBP2",-0.121552809676861,5.57865967966193,-0.925190663964465,0.382186280544502,0.877948574898226,-5.10745576259639,"Not significant","HEBP2"
"RIF1",-0.144369623248331,4.17616529269706,-0.924932381747416,0.382312648295616,0.877948574898226,-5.10765399676903,"Not significant","RIF1"
"SPAG7",0.127321896532703,4.14575841817039,0.92427149556087,0.382636134720852,0.878221545573207,-5.10816103961503,"Not significant","SPAG7"
"BLVRA",0.156400034754566,5.10249530816114,0.923207399715222,0.383157403916806,0.878920904907676,-5.10897684543465,"Not significant","BLVRA"
"DHCR7",-0.160796962256458,4.2643496694507,-0.922813687416573,0.383350404004466,0.878920904907676,-5.10927850776479,"Not significant","DHCR7"
"OSBPL9",0.129927711907456,4.86047284586104,0.922341831440651,0.383581804542246,0.87898190341448,-5.10963991319917,"Not significant","OSBPL9"
"VTA1",-0.139047343856251,4.89395853954252,-0.921177786121509,0.384153096307969,0.879272252710895,-5.11053087335636,"Not significant","VTA1"
"HMGN5",-0.12858738955331,4.09771268560752,-0.920950952292754,0.384264494714528,0.879272252710895,-5.11070439096737,"Not significant","HMGN5"
"UFD1L",-0.11505184180038,4.6654312004778,-0.920535696711392,0.384468488650793,0.879272252710895,-5.11102195731071,"Not significant","UFD1L"
"CPPED1",-0.118252493534254,4.82739958626487,-0.919695519059804,0.384881467871135,0.879272252710895,-5.11166414453819,"Not significant","CPPED1"
"HMGN3",-0.173510207337034,5.44144661298449,-0.919399838470099,0.385026883386718,0.879272252710895,-5.11189003946016,"Not significant","HMGN3"
"GRB2",-0.152312792066681,5.6961644752482,-0.919071796036356,0.385188261516003,0.879272252710895,-5.11214059267771,"Not significant","GRB2"
"COPS8",-0.117323405097284,4.44577289815279,-0.918272838485361,0.385581510164271,0.879272252710895,-5.11275053402601,"Not significant","COPS8"
"GLOD4",-0.161721139659728,5.55471553505657,-0.917295930627609,0.386062745561052,0.879272252710895,-5.1134957696869,"Not significant","GLOD4"
"EMG1",-0.13207277475817,4.30312677743017,-0.916781732927589,0.386316221363199,0.879272252710895,-5.11388777996921,"Not significant","EMG1"
"TANC1",0.205108900261316,3.76829759883794,0.916204236084501,0.386601045818206,0.879272252710895,-5.11432784521153,"Not significant","TANC1"
"THYN1",-0.111825942395,5.1961361665226,-0.9158067828365,0.386797161011858,0.879272252710895,-5.11463058872811,"Not significant","THYN1"
"GSK3B",0.122363495928883,4.44239938744464,0.915476502164441,0.3869601865858,0.879272252710895,-5.11488208903079,"Not significant","GSK3B"
"PSME3",-0.133303871542234,4.77324388438865,-0.915471358682052,0.38696272579073,0.879272252710895,-5.11488600510646,"Not significant","PSME3"
"FASTKD5",0.144643491467206,3.81346765770267,0.914975769337764,0.387207442613965,0.879272252710895,-5.11526325044215,"Not significant","FASTKD5"
"CDC27",-0.124361075047901,4.81155058602086,-0.913163375798993,0.388103346297923,0.879272252710895,-5.11664150779874,"Not significant","CDC27"
"APMAP",-0.131417178012501,4.91973589990499,-0.912758699249078,0.388303592809765,0.879272252710895,-5.11694896010579,"Not significant","APMAP"
"PAPSS2",-0.123132325508908,3.954976941503,-0.912670340081115,0.388347325694883,0.879272252710895,-5.11701607678677,"Not significant","PAPSS2"
"GATAD2A",0.115388266596021,4.98328042617662,0.912582140318943,0.388390983267437,0.879272252710895,-5.11708306736396,"Not significant","GATAD2A"
"U2AF2",-0.117672002113725,4.99631363146537,-0.911714414653861,0.388820685518544,0.879272252710895,-5.11774186560479,"Not significant","U2AF2"
"MRPL43",0.130248449757919,5.63193588977386,0.910993712341078,0.389177844558324,0.879272252710895,-5.11828867079493,"Not significant","MRPL43"
"PDPR",-0.113266187220881,4.09923678255089,-0.910732722150626,0.389307242660766,0.879272252710895,-5.11848660436249,"Not significant","PDPR"
"ARPC3",-0.123002918772921,4.90037898116404,-0.910405710825631,0.389469418093878,0.879272252710895,-5.11873454590958,"Not significant","ARPC3"
"PYGL",-0.115635263901524,5.26661880606739,-0.908896537344224,0.390218503682421,0.879272252710895,-5.11987791301118,"Not significant","PYGL"
"PRPF38B",0.117572094351846,5.38534866656319,0.908207650879936,0.390560784413521,0.879272252710895,-5.12039933165117,"Not significant","PRPF38B"
"PPID",-0.122735274741027,5.23178888624525,-0.907349569509821,0.390987437071367,0.879272252710895,-5.12104838444039,"Not significant","PPID"
"FUNDC2",-0.199339004983758,4.80021455901796,-0.907228997136948,0.391047414872723,0.879272252710895,-5.12113954718378,"Not significant","FUNDC2"
"RPS4Y1",-0.137733689751274,4.72686046287126,-0.907136771458145,0.391093296346982,0.879272252710895,-5.12120927111238,"Not significant","RPS4Y1"
"GHDC",0.112826030588072,5.33474388962964,0.907049611509676,0.391136661264035,0.879272252710895,-5.12127516021236,"Not significant","GHDC"
"EIF2B3",0.125986247453659,4.41891574396907,0.907001233187812,0.391160732566626,0.879272252710895,-5.12131172997882,"Not significant","EIF2B3"
"LEMD2",-0.141243866457234,4.6802899867254,-0.906949453606587,0.391186497406804,0.879272252710895,-5.12135086911895,"Not significant","LEMD2"
"PIK3R4",0.131819199435093,4.35223234887711,0.906854438009973,0.391233779132079,0.879272252710895,-5.12142268497183,"Not significant","PIK3R4"
"MTX1",-0.120339533139057,4.34896962062365,-0.905915084174803,0.391701444721563,0.879272252710895,-5.1221323640421,"Not significant","MTX1"
"SGTA",-0.113350538867661,4.94370968632165,-0.905751656485664,0.391782850131295,0.879272252710895,-5.12225577476129,"Not significant","SGTA"
"PPM1B",-0.115396328533454,4.72389829352308,-0.905509331728345,0.39190357781141,0.879272252710895,-5.12243873189659,"Not significant","PPM1B"
"WDR3",0.119616119403056,5.0299533953925,0.905407303605254,0.391954416937065,0.879272252710895,-5.12251575255322,"Not significant","WDR3"
"EIF2D",0.120083361964869,4.92917281946557,0.905222399069614,0.392046564385636,0.879272252710895,-5.12265531910086,"Not significant","EIF2D"
"SNRPA1",0.114649811166063,5.18948475585738,0.905108586513646,0.392103290868678,0.879272252710895,-5.12274121416095,"Not significant","SNRPA1"
"DOCK11",0.138879123498902,4.78825113464593,0.904375449258863,0.392468844288735,0.879272252710895,-5.12329431602192,"Not significant","DOCK11"
"RSF1",0.11641323515704,4.66925624502687,0.904329611012522,0.392491708158907,0.879272252710895,-5.12332888625067,"Not significant","RSF1"
"MTMR6",-0.16657467705457,4.24864794693779,-0.904258731612673,0.392527064326237,0.879272252710895,-5.12338233929806,"Not significant","MTMR6"
"TCP1",-0.116769901447108,5.1797649571105,-0.904257851976637,0.392527503122122,0.879272252710895,-5.12338300264699,"Not significant","TCP1"
"CES1",-0.11109493791554,5.07691789654062,-0.90410774257441,0.392602388615304,0.879272252710895,-5.12349619541582,"Not significant","CES1"
"MSH2",-0.132790869203198,4.92691935186347,-0.903898069876631,0.392707005983573,0.879272252710895,-5.12365427849317,"Not significant","MSH2"
"NAT1",-0.137948556066458,4.5942081606992,-0.903645458613582,0.392833074677495,0.879272252710895,-5.12384469724702,"Not significant","NAT1"
"RFC4",0.124146283332709,4.68963330416657,0.903205061448194,0.393052930459574,0.879272252710895,-5.12417657015594,"Not significant","RFC4"
"EXOSC7",0.131092696785199,5.11537310271265,0.903022505490331,0.39314409252367,0.879272252710895,-5.12431410306498,"Not significant","EXOSC7"
"PRKAR2A",0.11762518117148,5.42609035755936,0.902636151445323,0.393337074838052,0.879272252710895,-5.12460510071182,"Not significant","PRKAR2A"
"POLR2A",0.112838226530106,4.97253250725916,0.900887143955726,0.394211557094599,0.880535224208424,-5.12592121942192,"Not significant","POLR2A"
"MDC1",0.137975997020715,3.62398360516447,0.900081606033279,0.394614789981732,0.880535224208424,-5.12652671259251,"Not significant","MDC1"
"RDX",-0.110454151099138,4.45881261537092,-0.900016806127695,0.394647240240408,0.880535224208424,-5.12657540192384,"Not significant","RDX"
"EIF4B",-0.118506462699734,4.78204471912524,-0.899866162024853,0.394722686714121,0.880535224208424,-5.12668858226511,"Not significant","EIF4B"
"KLC4",0.11793035311887,4.81703164260641,0.89924970724044,0.395031532145902,0.880766408296214,-5.12715157648012,"Not significant","KLC4"
"TOR1AIP1_Q5JTV8-3",-0.123982207747694,3.48555060033392,-0.89857337045469,0.395370579950016,0.880888910664643,-5.12765926059012,"Not significant","TOR1AIP1_Q5JTV8-3"
"ANAPC7",0.224098763919596,3.77569667545721,0.898321383385412,0.395496954997849,0.880888910664643,-5.12784833537245,"Not significant","ANAPC7"
"SEL1L",0.137177242187837,5.20753157280662,0.896960603200108,0.396179910690994,0.88114664493966,-5.12886866050806,"Not significant","SEL1L"
"IRF9",0.131603557970482,4.35646489427704,0.895786780361059,0.396769720319992,0.88114664493966,-5.12974783167251,"Not significant","IRF9"
"TRIP6",0.110524141032379,4.19750435129539,0.895526941528188,0.396900367068879,0.88114664493966,-5.12994232430034,"Not significant","TRIP6"
"ASNA1",-0.115156785244396,4.76881438314175,-0.895439206156585,0.396944487362769,0.88114664493966,-5.13000798535611,"Not significant","ASNA1"
"PTBP3",-0.137375033444477,4.13388562008247,-0.895349131056873,0.396989787945394,0.88114664493966,-5.1300753922242,"Not significant","PTBP3"
"TYMP",-0.140200965556201,3.4697533324709,-0.894511664181087,0.397411145785061,0.88114664493966,-5.13070184872456,"Not significant","TYMP"
"POLR2H",-0.131111330455454,3.33092937965391,-0.894156770452982,0.397589802236054,0.88114664493966,-5.13096718401969,"Not significant","POLR2H"
"TSC22D4",-0.143190443222843,4.29469151502061,-0.893545886302759,0.39789746224892,0.88114664493966,-5.1314237166836,"Not significant","TSC22D4"
"RPS29",0.132679565771733,4.61790860812852,0.892486378335879,0.398431470526855,0.88114664493966,-5.13221494011697,"Not significant","RPS29"
"ATP6V1A",-0.12447951245539,4.87533072873128,-0.892453815934494,0.398447890665605,0.88114664493966,-5.13223924553868,"Not significant","ATP6V1A"
"MPI",-0.121462729361724,5.09349193469544,-0.892401687005271,0.398474178571847,0.88114664493966,-5.13227815447744,"Not significant","MPI"
"APOBEC3G",0.113784760339746,4.17781030111204,0.891154684786553,0.39910339778795,0.88114664493966,-5.13320838342862,"Not significant","APOBEC3G"
"MANF",0.147724998202999,5.47552695587421,0.889722081025094,0.399827152821369,0.88114664493966,-5.13427580616715,"Not significant","MANF"
"KIF20B",0.134490602643409,5.13842021968048,0.8895694484062,0.399904318921506,0.88114664493966,-5.13438945216633,"Not significant","KIF20B"
"NAPRT",-0.121517733286758,4.74617416889508,-0.889007060752263,0.40018873646911,0.88114664493966,-5.1348080582162,"Not significant","NAPRT"
"FYCO1",-0.118598384507837,4.44791123860466,-0.887996618739477,0.400700115489801,0.88114664493966,-5.13555964529723,"Not significant","FYCO1"
"TTLL12",-0.129322908451511,4.71967006435438,-0.887873891440792,0.400762259108945,0.88114664493966,-5.13565088658629,"Not significant","TTLL12"
"ABCF3",0.111123294040329,4.45979171363135,0.887850436688412,0.400774136336819,0.88114664493966,-5.13566832283247,"Not significant","ABCF3"
"MED8",0.119249110943554,5.79344587616857,0.887786599436503,0.40080646410014,0.88114664493966,-5.13571577756643,"Not significant","MED8"
"PLEK",0.192515643136072,4.4791515295733,0.887724464010059,0.400837931845984,0.88114664493966,-5.13576196463784,"Not significant","PLEK"
"AHSA1",-0.127666615544653,4.94944651433785,-0.88715236216925,0.401127749552921,0.88114664493966,-5.13618710517344,"Not significant","AHSA1"
"GDAP1",-0.15035836476327,3.90253698626244,-0.887110045731341,0.401149192375196,0.88114664493966,-5.13621854282224,"Not significant","GDAP1"
"EXOC5",0.12428262548628,4.73454101742936,0.886627760243898,0.401393637035201,0.88114664493966,-5.13657675814554,"Not significant","EXOC5"
"SYNE3",-0.122431132223444,4.02058220579124,-0.886511414410834,0.401452622538452,0.88114664493966,-5.13666315053989,"Not significant","SYNE3"
"CARS2",-0.111891656116898,5.23774807697092,-0.886412402499086,0.40150282492671,0.88114664493966,-5.13673666463783,"Not significant","CARS2"
"ZNF330",0.120157156094789,3.73454899842715,0.885207470038254,0.402114128215696,0.88114664493966,-5.13763078193074,"Not significant","ZNF330"
"DDB1",-0.110108507131377,5.29456738386826,-0.885005159119575,0.402216832991819,0.88114664493966,-5.13778081242059,"Not significant","DDB1"
"RPS9",-0.117112928639507,5.14076996928398,-0.884364396177957,0.40254224587365,0.88114664493966,-5.13825581362984,"Not significant","RPS9"
"RNGTT",-0.136392957419334,4.70576960602055,-0.883612604723928,0.402924285884924,0.88114664493966,-5.13881277545907,"Not significant","RNGTT"
"MRPS2",0.117383416822003,4.50242690732924,0.883465589828159,0.402999025289228,0.88114664493966,-5.13892164726421,"Not significant","MRPS2"
"CPT2",-0.12272230283285,4.81865225533774,-0.882725591835177,0.403375376456805,0.88114664493966,-5.13946943562455,"Not significant","CPT2"
"APOL2",-0.140347407836537,3.24676261303253,-0.882628140747155,0.403424957315017,0.88114664493966,-5.13954154747185,"Not significant","APOL2"
"GPX7",-0.113934962120602,4.84387304052129,-0.881421228645803,0.4040393687165,0.88114664493966,-5.1404341178643,"Not significant","GPX7"
"UTP14C",0.108269522547669,4.16265348011728,0.881247506412775,0.404127861961671,0.88114664493966,-5.14056251462825,"Not significant","UTP14C"
"ASMTL",0.11420331364715,4.66356857699069,0.880500412595777,0.404508586237783,0.88114664493966,-5.1411144583198,"Not significant","ASMTL"
"PTPN9",0.121441037881263,4.31521758779525,0.880318357470917,0.404601401757851,0.88114664493966,-5.14124890242009,"Not significant","PTPN9"
"IPCEF1",0.123298340654556,4.94279903776302,0.880004948832282,0.40476121980389,0.88114664493966,-5.14148029708124,"Not significant","IPCEF1"
"CD40",0.133177578806413,3.66630802151412,0.879855177752164,0.404837609296321,0.88114664493966,-5.14159085252078,"Not significant","CD40"
"PRPF39",-0.141601078505641,4.50938824750767,-0.879658411370324,0.404937984049425,0.88114664493966,-5.14173607556324,"Not significant","PRPF39"
"RFC3",0.120522246260035,4.14137814004274,0.879434104808493,0.405052429383685,0.88114664493966,-5.14190159329936,"Not significant","RFC3"
"PACS1",-0.12446894895916,4.54175936121282,-0.878917538939874,0.405316078900471,0.88114664493966,-5.14228264489781,"Not significant","PACS1"
"FNTA",-0.150196622383777,4.8730818496478,-0.878692589719455,0.405430928900462,0.88114664493966,-5.14244852637095,"Not significant","FNTA"
"XPO1",-0.126013300134854,4.98854182809332,-0.877600501814746,0.405988836062862,0.88114664493966,-5.14325337415953,"Not significant","XPO1"
"DIAPH1",0.137881697127136,4.78370509408516,0.877582794886157,0.405997886399109,0.88114664493966,-5.14326641730813,"Not significant","DIAPH1"
"MIA3",0.113370317649759,4.66480540908514,0.877413343021029,0.406084503658849,0.88114664493966,-5.14339122718349,"Not significant","MIA3"
"RELL1",0.112899779539536,4.99079876019579,0.876919231993584,0.4063371496422,0.88114664493966,-5.14375505616757,"Not significant","RELL1"
"IWS1",0.115020604235703,5.17419137798382,0.876686627924467,0.406456122317694,0.88114664493966,-5.14392627351721,"Not significant","IWS1"
"COX7A2",0.241474691638795,4.73615671215089,0.876630070890079,0.406485053958532,0.88114664493966,-5.14396789911187,"Not significant","COX7A2"
