"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Significance","GN"
"MRPS23",-0.174446334956294,4.35799778465975,-1.41715742553798,0.193144290412411,0.340727211039922,-6.45908904372504,"Not significant","MRPS23"
"XRN1",0.233230335702999,4.39302812779261,1.41714587435985,0.193147554627244,0.340727211039922,-6.45910374275692,"Not significant","XRN1"
"PPIP5K2",-0.165678419754898,4.39161811202261,-1.41645140696069,0.19334389073887,0.340933434285633,-6.45998732851348,"Not significant","PPIP5K2"
"CES3",-0.189293483425281,4.31056486845955,-1.41410064784985,0.194009778449434,0.341760039639957,-6.46297629870098,"Not significant","CES3"
"CDK11B",-0.253833548933141,4.73154508307125,-1.41406503394299,0.194019881993606,0.341760039639957,-6.46302155829331,"Not significant","CDK11B"
"PCID2",0.16408761937123,5.10978599666011,1.41377534133411,0.194102083858812,0.341760039639957,-6.46338968563596,"Not significant","PCID2"
"ZC3H4",-0.1601076767842,4.12547807679501,-1.41367286683135,0.194131168835558,0.341760039639957,-6.46351989429746,"Not significant","ZC3H4"
"SMAD2",-0.17146232247378,4.27088156688696,-1.41275924442556,0.194390647177811,0.342076530417042,-6.46468052991712,"Not significant","SMAD2"
"RPL5",0.178880791064945,4.79624406557702,1.41043595643686,0.195051848496906,0.342975015444706,-6.46762990087065,"Not significant","RPL5"
"SNRNP70",-0.163036895084913,4.84389909893309,-1.41020899566624,0.195116545922982,0.342975015444706,-6.46791786484224,"Not significant","SNRNP70"
"GOSR1",0.17485606601505,4.60147145185707,1.41012337760274,0.195140957063367,0.342975015444706,-6.46802648825162,"Not significant","GOSR1"
"PKM",0.182482659942417,4.45096526672326,1.40955656964236,0.195302630646598,0.343021927169378,-6.4687454946098,"Not significant","PKM"
"POLR2C",-0.267985832499114,4.31706090383796,-1.40940696800787,0.195345321768915,0.343021927169378,-6.46893523765017,"Not significant","POLR2C"
"MTMR3",0.232181221091532,3.76761149260236,1.40918943762917,0.195407411912658,0.343021927169378,-6.46921111429974,"Not significant","MTMR3"
"MBNL1",-0.280756250830044,4.76248946474256,-1.40857395162631,0.195583184539349,0.343129715503038,-6.46999154602444,"Not significant","MBNL1"
"SYNJ2BP",0.160039731794992,4.1115358669289,1.40812650546376,0.195711054242607,0.343129715503038,-6.47055877388885,"Not significant","SYNJ2BP"
"TRIM28",-0.167820828349278,4.71782367104709,-1.40805905761837,0.195730335584115,0.343129715503038,-6.4706442680389,"Not significant","TRIM28"
"ATP5B",-0.167467547650524,4.5731662743559,-1.40785527700408,0.19578860048158,0.343129715503038,-6.47090255688667,"Not significant","ATP5B"
"GBF1",0.183459872329852,4.80911246231915,1.40724421714246,0.195963405152629,0.343295891802075,-6.47167692919306,"Not significant","GBF1"
"CNOT6L",-0.193909417570677,4.87085117117814,-1.40640063317787,0.19620495092177,0.343578804306911,-6.47274563281203,"Not significant","CNOT6L"
"RPS16",0.176212629792113,5.144124772046,1.40529338894337,0.196522384789858,0.343991784037265,-6.47414776290947,"Not significant","RPS16"
"RPL13A",-0.181166370117691,5.4937687714751,-1.40501912347683,0.196601082535743,0.343991784037265,-6.47449496753979,"Not significant","RPL13A"
"SUCLG2",-0.178845852712844,5.42416832736419,-1.40431357836305,0.196803657774946,0.344205908382261,-6.4753879573903,"Not significant","SUCLG2"
"TAB2",0.211204533382179,4.46694297906503,1.40396534369298,0.196903709439641,0.344240619517287,-6.47582860765436,"Not significant","TAB2"
"CBLB",-0.178158049285884,4.36507662336875,-1.40306958852153,0.197161273220042,0.344550563786817,-6.47696177367027,"Not significant","CBLB"
"BLMH",0.34041022102865,4.5223670358951,1.40257032955291,0.197304956429576,0.34456658966994,-6.4775931639102,"Not significant","BLMH"
"SBNO1",-0.175500250355327,3.57932410969869,-1.40237869548067,0.197360131557274,0.34456658966994,-6.47783547828618,"Not significant","SBNO1"
"LIG1",-0.225945720113467,4.88028066975705,-1.40209780609549,0.197441029262708,0.34456658966994,-6.47819061611614,"Not significant","LIG1"
"VPS28",-0.272960260439281,3.99869832740313,-1.40192237797886,0.197491568170562,0.34456658966994,-6.47841239362003,"Not significant","VPS28"
"LRWD1",-0.17659994556228,3.49886844965548,-1.40014922257464,0.198003026746727,0.345318565947563,-6.48065307405459,"Not significant","LRWD1"
"COX5B",-0.178532252723244,4.60424940049857,-1.39947045212971,0.198199119646016,0.345520154963728,-6.48151035412821,"Not significant","COX5B"
"USP4",0.163739116853079,5.41203367947515,1.39870488859045,0.198420489168231,0.345679943920417,-6.48247694658686,"Not significant","USP4"
"DNAJA3",-0.227586427445513,4.22861152358318,-1.3985964597765,0.198451859697089,0.345679943920417,-6.48261382139163,"Not significant","DNAJA3"
"SEC24B",-0.190029897348391,3.7539419454429,-1.3974243496147,0.198791248853249,0.346130645062127,-6.48409301491022,"Not significant","SEC24B"
"MRPL30",-0.167964682512921,5.14507932775391,-1.39679980413064,0.198972294385241,0.346305388281207,-6.48488087474203,"Not significant","MRPL30"
"SGK3",-0.178788769544587,4.28701553059077,-1.39588061397103,0.199239013174137,0.34662904116068,-6.4860400325237,"Not significant","SGK3"
"TBC1D13",-0.169920624706164,4.62881051916283,-1.3947884857949,0.199556316568256,0.347040401422592,-6.48741666535178,"Not significant","TBC1D13"
"RPL34",-0.169211565252368,5.37503089974896,-1.39434901982278,0.199684121369089,0.347122012521721,-6.4879704269862,"Not significant","RPL34"
"TFDP1",0.161991211387369,4.11994328209944,1.39388260737561,0.199819840441566,0.347193223842628,-6.48855802561798,"Not significant","TFDP1"
"GTF3C1",0.16238458508844,4.55464700484711,1.39365234685393,0.199886872347421,0.347193223842628,-6.48884806916577,"Not significant","GTF3C1"
"YME1L1",0.167584702023239,4.25934357168392,1.39307217846497,0.200055853664524,0.347346166637596,-6.48957873684043,"Not significant","YME1L1"
"PLP2",-0.272384265563671,3.618909459899,-1.39191150585036,0.200394286332089,0.347793075995683,-6.49103993156669,"Not significant","PLP2"
"ACLY",0.17437185257802,4.91706042906086,1.39015872400521,0.200906309744326,0.348540776646178,-6.49324511881421,"Not significant","ACLY"
"UROD",-0.18155428208216,4.26785245866249,-1.38872173551868,0.201326929652555,0.349129366492431,-6.49505172237778,"Not significant","UROD"
"MAN1B1",-0.156885671991651,4.6395410224766,-1.38773883036312,0.201615074741917,0.349487843615633,-6.49628677946363,"Not significant","MAN1B1"
"RBPJ",-0.207709013918244,5.33091064126343,-1.38717146729001,0.201781563639178,0.34963523259562,-6.49699944582794,"Not significant","RBPJ"
"ABCF3",0.181201192577083,4.49483066289973,1.38585307250189,0.202168897993359,0.350165016217714,-6.49865478768605,"Not significant","ABCF3"
"RACK1",0.19366848064276,4.85244055794674,1.38107961747191,0.203576695417181,0.352339353033847,-6.50464003538373,"Not significant","RACK1"
"PSMC2",-0.168384430673725,4.8735464261806,-1.38103990647271,0.203588442573145,0.352339353033847,-6.50468977358934,"Not significant","PSMC2"
"SUZ12",-0.213353564333321,4.26646256323618,-1.37896971130238,0.204201652657698,0.353258159293365,-6.50728146884551,"Not significant","SUZ12"
"SEC24C",0.156253580508195,4.47546091579298,1.3772575940093,0.204710003280201,0.353994896889049,-6.50942305220375,"Not significant","SEC24C"
"SEC11A",0.183340621365885,5.04634815692934,1.37490523802863,0.205410233422772,0.355062715203599,-6.51236276221425,"Not significant","SEC11A"
"NT5DC3",-0.15785993969505,3.95440141461116,-1.37362021944784,0.205793620681839,0.355582214157187,-6.51396730730192,"Not significant","NT5DC3"
"WDR1",-0.154940511960581,5.61947067245279,-1.37312305297165,0.205942116809947,0.355654114784705,-6.51458784496356,"Not significant","WDR1"
"CCDC22",-0.197936296544843,4.15918404656958,-1.37292612400612,0.206000962105027,0.355654114784705,-6.51483360271046,"Not significant","CCDC22"
"EIPR1",-0.24073190331406,4.40360834075474,-1.37219295402764,0.206220171846847,0.355889415989815,-6.51574836906671,"Not significant","EIPR1"
"LTF",0.228876288876623,4.43822984809584,1.36757799674495,0.207604621245648,0.358134660123119,-6.5214993540384,"Not significant","LTF"
"EML4",0.228025009427962,4.88770972743839,1.36565725105261,0.208183187658192,0.358988445732808,-6.52388932774381,"Not significant","EML4"
"PIK3C3",-0.168209493611073,4.5121736114671,-1.36487062300605,0.208420536391323,0.359253390438377,-6.52486751490112,"Not significant","PIK3C3"
"SNRNP40",0.158628027031972,5.02388119658142,1.36217815324556,0.209234699169959,0.360444797540159,-6.52821296541583,"Not significant","SNRNP40"
"NCF4",0.183605618004683,5.02623253827628,1.36202962540148,0.209279691395637,0.360444797540159,-6.52839739318795,"Not significant","NCF4"
"GMEB1",0.234921386683852,3.91034643739317,1.36157814886135,0.20941650434426,0.360535754771586,-6.52895791598648,"Not significant","GMEB1"
"PDK1",-0.153503619592047,4.29280568294147,-1.3603963761517,0.209774986854419,0.361008116912257,-6.53042456987517,"Not significant","PDK1"
"SBDS",0.165797735345049,5.3539094091896,1.35953554950879,0.210036445027766,0.361313195214096,-6.53149240329263,"Not significant","SBDS"
"MRPL22",0.268273307399842,4.53509774915646,1.35849379024564,0.210353232726287,0.361671064672957,-6.53278410768763,"Not significant","MRPL22"
"PLXNB2",0.168906071008746,4.16903497953932,1.35829735621482,0.210413012229351,0.361671064672957,-6.53302760119462,"Not significant","PLXNB2"
"TXNDC9",-0.15434743350077,4.68918151362501,-1.35798934386098,0.210506777070057,0.3616873847817,-6.5334093588772,"Not significant","TXNDC9"
"PDIA3",-0.154255249078217,5.00403109370265,-1.35754211479654,0.210642986117965,0.361776589203003,-6.53396356748883,"Not significant","PDIA3"
"SRP68",0.1546149882241,5.02347998677751,1.35505141453853,0.211402946471234,0.36283993885214,-6.53704794179369,"Not significant","SRP68"
"TOR2A",-0.168096261983691,3.91656932526766,-1.35495898248306,0.21143119456412,0.36283993885214,-6.53716233654571,"Not significant","TOR2A"
"COMMD6",-0.190184979079038,4.69020654978483,-1.35433811389992,0.211621021855408,0.363020553878262,-6.53793060091301,"Not significant","COMMD6"
"SIRT2",-0.155368258173638,4.14979231397299,-1.35271010906561,0.212119471392744,0.363730232208412,-6.5399440373265,"Not significant","SIRT2"
"DBR1",-0.194652518764267,4.58203790392406,-1.35233710563268,0.212233816524039,0.363780966661812,-6.54040513318484,"Not significant","DBR1"
"VHL",-0.17270289935923,4.75795499430314,-1.35147110093825,0.212499496584319,0.364090953828303,-6.54147535120798,"Not significant","VHL"
"PPP4R1",0.1840201363463,3.74887746700386,1.34802988545813,0.213558044723367,0.365758630467953,-6.54572373358534,"Not significant","PPP4R1"
"FAM105A",-0.166289706115831,5.05116019637082,-1.34610417637175,0.21415238180612,0.366630244400426,-6.54809812370992,"Not significant","FAM105A"
"CDK5",-0.193563522544684,4.5045021730676,-1.34464301155016,0.214604291183831,0.367257423349682,-6.54989828819073,"Not significant","CDK5"
"NUP214",0.173564194664058,4.57684798270947,1.34161317635401,0.215543964372427,0.368718491465308,-6.55362708400421,"Not significant","NUP214"
"ATG5",-0.156313141178574,4.04674707348285,-1.34069621186441,0.215829045599078,0.368967343621105,-6.55475452485283,"Not significant","ATG5"
"GLRX5",-0.173113459600238,5.19340276118853,-1.3405923059799,0.215861369951676,0.368967343621105,-6.55488224975256,"Not significant","GLRX5"
"PLCG2",-0.177426548501018,4.66104021702391,-1.33957707254004,0.216177419728438,0.36930378843244,-6.5561298780828,"Not significant","PLCG2"
"FARSB",-0.155041403509797,5.2888272096773,-1.33940735195313,0.216230293646487,0.36930378843244,-6.55633838996701,"Not significant","FARSB"
"WNK1",-0.170113998666943,4.78250778671419,-1.33890567584724,0.216386648078072,0.369423824006001,-6.55695463005232,"Not significant","WNK1"
"RBM12",-0.150615003008181,4.70730925129459,-1.33735232904525,0.21687138423524,0.36999931252422,-6.55886176407282,"Not significant","RBM12"
"MIF",-0.163528410840381,3.58458646422589,-1.33727305053634,0.216896148721095,0.36999931252422,-6.55895906080618,"Not significant","MIF"
"RASSF5",0.153535201797627,5.47683686473603,1.33614995627671,0.21724723327237,0.37045098339492,-6.5603370113877,"Not significant","RASSF5"
"FHOD1",0.176887367800149,3.98915063529601,1.33506969315213,0.217585387050481,0.370880254654752,-6.56166170980778,"Not significant","FHOD1"
"PDIA6",-0.153336805512217,4.5100339161937,-1.33436830575101,0.217805182567309,0.371101114941873,-6.56252143412848,"Not significant","PDIA6"
"TTC13",-0.16668660002153,4.31160919694138,-1.33410454607571,0.217887886685349,0.371101114941873,-6.56284466190701,"Not significant","TTC13"
"RPLP2",-0.163833661090504,5.30338334865383,-1.33338735722567,0.21811290315404,0.371305211594843,-6.56372334263403,"Not significant","RPLP2"
"PTPN23",0.17376096413892,3.90050191806683,1.332936158082,0.218254567662345,0.371305211594843,-6.56427598403852,"Not significant","PTPN23"
"CD109",-0.155696929651471,4.08055890648158,-1.33267705331753,0.218335955185916,0.371305211594843,-6.56459328842699,"Not significant","CD109"
"CECR5",-0.150951537212721,3.89751614949282,-1.33262036906125,0.218353763761739,0.371305211594843,-6.56466269970022,"Not significant","CECR5"
"PPIB",0.163904022053039,5.82000145138639,1.33115100091386,0.218815830488471,0.371885673079175,-6.5664613137939,"Not significant","PPIB"
"HOXA10",-0.268641158616194,4.13593872656123,-1.33098397060136,0.218868408713419,0.371885673079175,-6.56666569019018,"Not significant","HOXA10"
"FDXR",-0.168011030433457,3.90396269311568,-1.33011187031243,0.21914310590302,0.372205069464093,-6.56773251369516,"Not significant","FDXR"
"PLCG1",-0.214613473125447,3.70981803424765,-1.32907147482413,0.219471198288825,0.372614866715046,-6.56900461951855,"Not significant","PLCG1"
"PDPK1",-0.210559984129257,4.45937454805898,-1.32850575058534,0.219649777334723,0.372770598782377,-6.56969606868208,"Not significant","PDPK1"
"SETD7",-0.221174230579458,4.83208928904292,-1.32820009673851,0.219746312985153,0.372787025823034,-6.57006957107963,"Not significant","SETD7"
"RPL18A",0.172622971955613,5.5083751449192,1.32717328273802,0.220070880133865,0.373190129409146,-6.57132390912804,"Not significant","RPL18A"
"PEX14",-0.206987423283286,5.10723064890247,-1.326481679206,0.220289720534362,0.373402416803434,-6.57216840661695,"Not significant","PEX14"
"RANGAP1",0.171041290976236,5.14564853216986,1.3262043794864,0.220377517116283,0.373402416803434,-6.57250692952988,"Not significant","RANGAP1"
"WDR46",-0.235490309321614,4.06432342252879,-1.32575151608374,0.220520963534123,0.373402416803434,-6.57305967927862,"Not significant","WDR46"
"NDUFA9",-0.177640860358897,5.32370857120702,-1.32564696844412,0.220554090756201,0.373402416803434,-6.57318726924312,"Not significant","NDUFA9"
"MAT2B",-0.165185519087856,4.91488292469823,-1.32526263144444,0.220675909198993,0.373402416803434,-6.57365625826046,"Not significant","MAT2B"
"CDC73",0.151206495348012,4.86206569051419,1.3251296746978,0.220718064172953,0.373402416803434,-6.57381847886723,"Not significant","CDC73"
"ARL2",-0.169104358293883,4.13452802997534,-1.32220073077255,0.221648451418487,0.374828665676968,-6.5773894112761,"Not significant","ARL2"
"LYST",0.182520472983856,4.22234841524064,1.32182664584416,0.22176752085487,0.374882315679048,-6.57784512222416,"Not significant","LYST"
"CYB5B",0.149808387846948,4.73279755197622,1.32060216339098,0.222157648852688,0.375320672888889,-6.57933620393564,"Not significant","CYB5B"
"WDR33",0.160311851083555,4.89537410767948,1.32027810450463,0.222260993852249,0.375320672888889,-6.57973066814713,"Not significant","WDR33"
"COX5A",-0.16889558609102,4.94684887184251,-1.32018975083648,0.222289177652273,0.375320672888889,-6.57983820670925,"Not significant","COX5A"
"RASAL3",0.173907447316553,4.10662742780692,1.31566180872488,0.223737617040058,0.377592872682156,-6.58534307049003,"Not significant","RASAL3"
"YWHAQ",-0.232837306060484,5.28595191760322,-1.31543346680848,0.223810873276655,0.377592872682156,-6.58562035210932,"Not significant","YWHAQ"
"SPCS3",0.194676112859312,5.54317854912652,1.31408795043044,0.224242953641003,0.378030209735856,-6.58725361135125,"Not significant","SPCS3"
"MRPL4",-0.163661332153017,4.73133014924337,-1.31407768738893,0.22424625209401,0.378030209735856,-6.58726606498964,"Not significant","MRPL4"
"UBE4A",0.154677476024625,3.98287747518593,1.31286147010392,0.224637425930918,0.378540962738713,-6.58874142884566,"Not significant","UBE4A"
"C9orf78",0.150416043542506,4.95152129172089,1.31200174516223,0.224914290243553,0.378858765198324,-6.58978380267594,"Not significant","C9orf78"
"FPGS",0.21062130849917,3.30560751269018,1.31074124225088,0.225320744402041,0.379115780886674,-6.59131129379819,"Not significant","FPGS"
"DDX42",-0.180112395213744,4.45163675773616,-1.31058618949852,0.225370784834755,0.379115780886674,-6.59149912215865,"Not significant","DDX42"
"TBRG4",-0.194105699957718,4.84916584632856,-1.31043809277563,0.225418589147302,0.379115780886674,-6.59167851054133,"Not significant","TBRG4"
"FLAD1",0.155524037109606,4.7112264819931,1.31043312131332,0.225420194040725,0.379115780886674,-6.59168453220426,"Not significant","FLAD1"
"DDX1",-0.149186061094124,4.80391159558446,-1.30822427046801,0.2261342182013,0.380167671178997,-6.59435851561313,"Not significant","DDX1"
"HMOX2",0.167861868638346,5.04084946413674,1.30706487814725,0.22650976614729,0.380649928075242,-6.59576086745392,"Not significant","HMOX2"
"CCT4",0.150694392202079,5.06927431840629,1.30523500008444,0.227103572809764,0.381498447945013,-6.59797255279735,"Not significant","CCT4"
"CPNE2",-0.19573085921466,4.60302706172688,-1.30390640324725,0.227535537226659,0.38207454060126,-6.59957709032392,"Not significant","CPNE2"
"CNOT11",-0.158851651709224,4.87298470817143,-1.30106555892265,0.228461512546802,0.383346962687301,-6.60300435806194,"Not significant","CNOT11"
"WT1",-0.159115445920314,5.11074442057727,-1.30103364924691,0.22847193162957,0.383346962687301,-6.6030428268114,"Not significant","WT1"
"IKBIP",-0.148821391503377,5.18050478152858,-1.30051280205153,0.228642054494506,0.383482492337014,-6.60367064706641,"Not significant","IKBIP"
"STX3",-0.21762038657198,3.29893195244779,-1.29970518777078,0.228906055372292,0.383754707488692,-6.60464380435797,"Not significant","STX3"
"RCC2",-0.209237190640441,4.690622220527,-1.29935037687236,0.229022120999748,0.383754707488692,-6.60507121781752,"Not significant","RCC2"
"ANKRD17",0.172231183460686,3.39320741850087,1.29911664853311,0.229098605350433,0.383754707488692,-6.60535273043472,"Not significant","ANKRD17"
"SFXN1",-0.156827833321051,4.86621505729986,-1.29866264831931,0.229247232389614,0.383754707488692,-6.60589945280852,"Not significant","SFXN1"
"MVD",-0.179664432182246,4.48809375678968,-1.29864987786921,0.229251414259321,0.383754707488692,-6.60591482959542,"Not significant","MVD"
"CLIC4",0.180892561831319,4.36751880183025,1.29748657348586,0.229632626058632,0.38424297506575,-6.60731513627683,"Not significant","CLIC4"
"LRSAM1",0.271538789834226,3.63142720160646,1.29612296030564,0.230080161088745,0.384728189626455,-6.6089555076791,"Not significant","LRSAM1"
"GATB",-0.15180773107389,4.65903040434846,-1.29597723327636,0.230128031995971,0.384728189626455,-6.60913074409454,"Not significant","GATB"
"LRRC47",-0.152939821069751,4.70280254112591,-1.29578401386573,0.23019151699924,0.384728189626455,-6.60936306994064,"Not significant","LRRC47"
"FAM50A",-0.16608060196986,6.12159313597,-1.29477629749389,0.230522856685536,0.385131997234067,-6.61057437136844,"Not significant","FAM50A"
"NF2",0.220429043037779,4.44559956558704,1.29437026508825,0.230656475067688,0.385205288323159,-6.61106225705635,"Not significant","NF2"
"MRPL46",-0.149505277664133,4.34837536224705,-1.29401835264028,0.230772336437207,0.385248879030919,-6.61148503081343,"Not significant","MRPL46"
"CHERP",0.14730420727646,4.29673567407375,1.29320493181011,0.231040330065447,0.385546305070334,-6.61246195183363,"Not significant","CHERP"
"C16orf58",0.217679242336126,3.10361823714183,1.29259448275782,0.231241624290004,0.385732239196541,-6.61319483636001,"Not significant","C16orf58"
"AIMP2",0.173968370110843,4.8192742680828,1.2899314094297,0.232121500322046,0.387049525789518,-6.61638935369028,"Not significant","AIMP2"
"TAX1BP1",-0.225250739272655,3.91103496883076,-1.28721671133357,0.233021340116463,0.388334842772819,-6.61964130404577,"Not significant","TAX1BP1"
"NCK2",-0.15986726670257,4.66971528424252,-1.28706025957216,0.233073288672596,0.388334842772819,-6.61982857987895,"Not significant","NCK2"
"ERP44",0.146612372213543,4.83763936633624,1.28664352082377,0.23321171110197,0.388414693073207,-6.62032735062091,"Not significant","ERP44"
"UBE2M",-0.158418972873721,4.99478206599619,-1.2852232003588,0.233684000432303,0.389050321898931,-6.6220264449922,"Not significant","UBE2M"
"SDF4",0.156813232768646,4.76818484404824,1.28455460379956,0.233906603169247,0.389269926639165,-6.62282583889733,"Not significant","SDF4"
"PPP1CB",0.145163506795006,5.15249166227085,1.28328953367882,0.23432828494927,0.389820542248941,-6.62433763744177,"Not significant","PPP1CB"
"MRPL48",-0.150633381774623,4.01267520879829,-1.28282585686518,0.234483001168908,0.389879488922596,-6.62489149761131,"Not significant","MRPL48"
"UTP18",0.166253782804549,4.27519913145993,1.28263893504645,0.234545396178505,0.389879488922596,-6.62511473732818,"Not significant","UTP18"
"GPX1",-0.157386840682637,4.58408069551241,-1.2802918283866,0.235330057542638,0.391032368166086,-6.62791602979723,"Not significant","GPX1"
"PSMD7",0.177109066534816,4.98438063718862,1.27948748487272,0.235599465564843,0.391227623775697,-6.62887523402818,"Not significant","PSMD7"
"NDUFV2",-0.14413832790945,4.53141235871913,-1.2793967543587,0.235629871262856,0.391227623775697,-6.62898340770676,"Not significant","NDUFV2"
"TAB1",-0.148535922713037,4.6589391916693,-1.27824547985765,0.236015974333307,0.391717154616611,-6.63035557300061,"Not significant","TAB1"
"EIF4E2",0.146584671416719,4.12141353756216,1.27741196943775,0.236295840846239,0.392030053696195,-6.63134849132084,"Not significant","EIF4E2"
"TRAM1",0.189283920523205,4.77449594504855,1.27683616752218,0.236489339926942,0.392060916385484,-6.63203416203268,"Not significant","TRAM1"
"LNP",-0.14456727377804,4.37727096483698,-1.27681297344743,0.236497137120694,0.392060916385484,-6.63206177744271,"Not significant","LNP"
"PPP6R2",0.150975513672088,4.10413577979763,1.27536858409265,0.236983126089134,0.392714894661994,-6.63378084065147,"Not significant","PPP6R2"
"MRPS22",-0.190942756423017,4.86393518531407,-1.27468866444297,0.237212186843077,0.39294276570069,-6.63458960749065,"Not significant","MRPS22"
"RPS17",-0.148266656813378,4.72820875353791,-1.27390925321363,0.237474994542382,0.393226341271568,-6.63551636487133,"Not significant","RPS17"
"OGT",0.156090055999773,4.57026172309437,1.27151469438357,0.238283940218656,0.394413679683174,-6.6383612351192,"Not significant","OGT"
"UAP1L1",0.148373690949892,4.88562739634172,1.27097509953397,0.238466548792825,0.394563773099,-6.639001808731,"Not significant","UAP1L1"
"SNX9",-0.194516443236157,4.29017321854365,-1.27023012572207,0.238718854309738,0.394829026087628,-6.63988589580075,"Not significant","SNX9"
"TMEM173",-0.156188391614221,4.01797484489509,-1.26954804246645,0.238950056652026,0.395059184572611,-6.64069504334374,"Not significant","TMEM173"
"MAP2K1",0.158390653226003,4.92689917012286,1.26910671287338,0.239099752017495,0.39515446117023,-6.64121843210866,"Not significant","MAP2K1"
"GNPDA2",0.189052150075733,3.24711404761814,1.26832270707656,0.239365874341191,0.395442006417394,-6.64214791159114,"Not significant","GNPDA2"
"DIS3",0.145134537169559,4.33575391950067,1.26549193866459,0.240328816536443,0.396880061783153,-6.64550071970984,"Not significant","DIS3"
"CHD1L",-0.165034191057155,5.01380352634006,-1.26520826412446,0.240425492810091,0.396887005823427,-6.64583643058158,"Not significant","CHD1L"
"CHKB",-0.15593626817214,3.53808608211095,-1.26483244405911,0.240553622455673,0.396945846820356,-6.64628111181974,"Not significant","CHKB"
"SF3B5",0.155945961003383,4.62460101785141,1.26446599100046,0.240678613658221,0.396999465726781,-6.64671462407793,"Not significant","SF3B5"
"ACADVL",0.144792644171729,4.95142614557621,1.26122215694691,0.241787406549028,0.398675201271006,-6.65054837194533,"Not significant","ACADVL"
"NUP43",-0.152959120387841,3.60902942993586,-1.26018745101756,0.242141983298368,0.399106525467203,-6.65176984851055,"Not significant","NUP43"
"PSMD11",0.177831162406289,5.05730330558089,1.25936241452727,0.242425021413539,0.399318545604965,-6.65274332382698,"Not significant","PSMD11"
"MYBBP1A",0.153084177099429,4.57928100240046,1.25920841815807,0.242477882248419,0.399318545604965,-6.65292497919165,"Not significant","MYBBP1A"
"LARP4B",0.188566896406762,4.3618581925775,1.25895782621313,0.24256392111353,0.399318545604965,-6.65322054738692,"Not significant","LARP4B"
"DHX9",0.14663096933148,4.66543662792651,1.25853823256919,0.242708042610525,0.399318545604965,-6.65371536067637,"Not significant","DHX9"
"NDUFS3",-0.146200996070177,4.88774262811685,-1.25845742233912,0.242735807428554,0.399318545604965,-6.65381064477543,"Not significant","NDUFS3"
"CIB1",-0.196297597068837,4.06674583899077,-1.2577143726102,0.242991229315019,0.399585577095809,-6.65468658772928,"Not significant","CIB1"
"PSMC4",-0.145152504717524,5.20120808358285,-1.25605763085363,0.243561540062719,0.400370022960241,-6.65663837451988,"Not significant","PSMC4"
"SORD",-0.154473145457491,4.8248448183303,-1.25512243567534,0.243883961836115,0.400740269335058,-6.65773934702302,"Not significant","SORD"
"NBEAL2",0.154899945760816,3.72851627536099,1.25486286875893,0.243973514392476,0.400740269335058,-6.65804482755222,"Not significant","NBEAL2"
"GDAP2",0.326187700662273,3.48039942864162,1.2530445950113,0.244601602931157,0.401618240160874,-6.6601835263789,"Not significant","GDAP2"
"PIGT",-0.168394221401008,5.06522139212302,-1.25054526102756,0.245467153241454,0.402885285549644,-6.66311986987279,"Not significant","PIGT"
"SFMBT1",0.141121108907352,3.74741011943957,1.24924560954035,0.245918247481108,0.403471375454478,-6.66464519150408,"Not significant","SFMBT1"
"CCDC47",-0.141774460469064,4.45447510985805,-1.24851172417968,0.246173275963438,0.403735460617148,-6.66550603143197,"Not significant","CCDC47"
"FAM98A",0.158370852323859,3.80714992576251,1.24803222043003,0.246340024744665,0.403808544548376,-6.66606829844471,"Not significant","FAM98A"
"GC",-0.257836533073017,3.18401310461396,-1.24764847343835,0.246473541654114,0.403808544548376,-6.66651817499403,"Not significant","GC"
"EXOC4",0.153882690769833,4.2162159295869,1.24749967548437,0.246525329080103,0.403808544548376,-6.66669258935305,"Not significant","EXOC4"
"PSMD5",0.14483192447194,4.28430071464629,1.24730190719737,0.246594174105613,0.403808544548376,-6.66692438264015,"Not significant","PSMD5"
"NFU1",-0.142716916591801,5.2815515778413,-1.24613061539187,0.247002240420843,0.404322507965773,-6.66829667592687,"Not significant","NFU1"
"PGD",0.164713255365989,5.31569367197813,1.24552447016181,0.247213636121246,0.404514268483565,-6.66900649474736,"Not significant","PGD"
"PPP1R9B",-0.15584716724647,4.68684559785116,-1.24184992845121,0.248498375058829,0.406397296070674,-6.6733044764182,"Not significant","PPP1R9B"
"RNF214",-0.142405237973131,4.75668338952458,-1.24169176596541,0.248553798272488,0.406397296070674,-6.67348927882634,"Not significant","RNF214"
"ARHGEF1",0.160167936527033,4.55981400505244,1.2407265522588,0.248892250823319,0.406795712312903,-6.67461671853617,"Not significant","ARHGEF1"
"UNC45A",0.164030077562476,4.70902807107151,1.24016358678884,0.249089831778987,0.406963668822008,-6.67527402629084,"Not significant","UNC45A"
"HACL1",-0.155624331408891,4.30731951440602,-1.23940641340526,0.249355778472649,0.407007224498113,-6.67615776568064,"Not significant","HACL1"
"ARFGAP2",-0.15740923851098,4.81227907486698,-1.23932946224414,0.249382819713629,0.407007224498113,-6.67624755900899,"Not significant","ARFGAP2"
"GLIPR2",0.14190452991946,4.62415553970015,1.2392777912749,0.249400978664967,0.407007224498113,-6.67630785106269,"Not significant","GLIPR2"
"MORF4L1",-0.171049302929988,4.59196202032443,-1.23844084823805,0.249695262263708,0.407332598113201,-6.67728419485681,"Not significant","MORF4L1"
